run,type,module,name,attrname,attrvalue,value
Lognormal-capacity-500-20210226-15:56:25-26917,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-500-20210226-15:56:25-26917,runattr,,,datetime,20210226-15:56:25,
Lognormal-capacity-500-20210226-15:56:25-26917,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-500-20210226-15:56:25-26917,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-500-20210226-15:56:25-26917,runattr,,,iterationvars,$0=20,
Lognormal-capacity-500-20210226-15:56:25-26917,runattr,,,iterationvarsf,20-,
Lognormal-capacity-500-20210226-15:56:25-26917,runattr,,,measurement,$0=20,
Lognormal-capacity-500-20210226-15:56:25-26917,runattr,,,network,Aerocom,
Lognormal-capacity-500-20210226-15:56:25-26917,runattr,,,processid,26917,
Lognormal-capacity-500-20210226-15:56:25-26917,runattr,,,repetition,0,
Lognormal-capacity-500-20210226-15:56:25-26917,runattr,,,replication,#0,
Lognormal-capacity-500-20210226-15:56:25-26917,runattr,,,resultdir,results,
Lognormal-capacity-500-20210226-15:56:25-26917,runattr,,,runnumber,500,
Lognormal-capacity-500-20210226-15:56:25-26917,runattr,,,seedset,0,
Lognormal-capacity-500-20210226-15:56:25-26917,param,,,**.t,2s,
Lognormal-capacity-500-20210226-15:56:25-26917,param,,,**.k,20ms,
Lognormal-capacity-500-20210226-15:56:25-26917,param,,,**.X,0.05s,
Lognormal-capacity-500-20210226-15:56:25-26917,param,,,**.m,20s,
Lognormal-capacity-500-20210226-15:56:25-26917,param,,,**.tDistribution,"""lognormal""",
Lognormal-capacity-500-20210226-15:56:25-26917,param,,,**.operationMode,0,
Lognormal-capacity-500-20210226-15:56:25-26917,param,,,**.s,70 byte,
Lognormal-capacity-500-20210226-15:56:25-26917,param,,,**.dimPoolMax,10000,
Lognormal-capacity-500-20210226-15:56:25-26917,param,,,**.dimPoolMin,8000,
Lognormal-capacity-500-20210226-15:56:25-26917,param,,,**.nDL,16,
Lognormal-capacity-500-20210226-15:56:25-26917,param,,,**.nA,1,
Lognormal-capacity-500-20210226-15:56:25-26917,param,,,**.DLMaxCapacity,0,
Lognormal-capacity-500-20210226-15:56:25-26917,param,,,**.trasmitting,false,
Lognormal-capacity-501-20210226-15:56:26-26917,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-501-20210226-15:56:26-26917,runattr,,,datetime,20210226-15:56:26,
Lognormal-capacity-501-20210226-15:56:26-26917,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-501-20210226-15:56:26-26917,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-501-20210226-15:56:26-26917,runattr,,,iterationvars,$0=20,
Lognormal-capacity-501-20210226-15:56:26-26917,runattr,,,iterationvarsf,20-,
Lognormal-capacity-501-20210226-15:56:26-26917,runattr,,,measurement,$0=20,
Lognormal-capacity-501-20210226-15:56:26-26917,runattr,,,network,Aerocom,
Lognormal-capacity-501-20210226-15:56:26-26917,runattr,,,processid,26917,
Lognormal-capacity-501-20210226-15:56:26-26917,runattr,,,repetition,1,
Lognormal-capacity-501-20210226-15:56:26-26917,runattr,,,replication,#1,
Lognormal-capacity-501-20210226-15:56:26-26917,runattr,,,resultdir,results,
Lognormal-capacity-501-20210226-15:56:26-26917,runattr,,,runnumber,501,
Lognormal-capacity-501-20210226-15:56:26-26917,runattr,,,seedset,1,
Lognormal-capacity-501-20210226-15:56:26-26917,param,,,**.t,2s,
Lognormal-capacity-501-20210226-15:56:26-26917,param,,,**.k,20ms,
Lognormal-capacity-501-20210226-15:56:26-26917,param,,,**.X,0.05s,
Lognormal-capacity-501-20210226-15:56:26-26917,param,,,**.m,20s,
Lognormal-capacity-501-20210226-15:56:26-26917,param,,,**.tDistribution,"""lognormal""",
Lognormal-capacity-501-20210226-15:56:26-26917,param,,,**.operationMode,0,
Lognormal-capacity-501-20210226-15:56:26-26917,param,,,**.s,70 byte,
Lognormal-capacity-501-20210226-15:56:26-26917,param,,,**.dimPoolMax,10000,
Lognormal-capacity-501-20210226-15:56:26-26917,param,,,**.dimPoolMin,8000,
Lognormal-capacity-501-20210226-15:56:26-26917,param,,,**.nDL,16,
Lognormal-capacity-501-20210226-15:56:26-26917,param,,,**.nA,1,
Lognormal-capacity-501-20210226-15:56:26-26917,param,,,**.DLMaxCapacity,0,
Lognormal-capacity-501-20210226-15:56:26-26917,param,,,**.trasmitting,false,
Lognormal-capacity-510-20210226-15:56:29-26942,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-510-20210226-15:56:29-26942,runattr,,,datetime,20210226-15:56:29,
Lognormal-capacity-510-20210226-15:56:29-26942,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-510-20210226-15:56:29-26942,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-510-20210226-15:56:29-26942,runattr,,,iterationvars,$0=20,
Lognormal-capacity-510-20210226-15:56:29-26942,runattr,,,iterationvarsf,20-,
Lognormal-capacity-510-20210226-15:56:29-26942,runattr,,,measurement,$0=20,
Lognormal-capacity-510-20210226-15:56:29-26942,runattr,,,network,Aerocom,
