run,type,module,name,attrname,attrvalue,value
Exponential-capacity-1400-20210301-21:48:45-10098,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1400-20210301-21:48:45-10098,runattr,,,datetime,20210301-21:48:45,
Exponential-capacity-1400-20210301-21:48:45-10098,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1400-20210301-21:48:45-10098,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1400-20210301-21:48:45-10098,runattr,,,iterationvars,"$0=13, $1=0.01",
Exponential-capacity-1400-20210301-21:48:45-10098,runattr,,,iterationvarsf,"13,0.01-",
Exponential-capacity-1400-20210301-21:48:45-10098,runattr,,,measurement,"$0=13, $1=0.01",
Exponential-capacity-1400-20210301-21:48:45-10098,runattr,,,network,Aerocom,
Exponential-capacity-1400-20210301-21:48:45-10098,runattr,,,processid,10098,
Exponential-capacity-1400-20210301-21:48:45-10098,runattr,,,repetition,0,
Exponential-capacity-1400-20210301-21:48:45-10098,runattr,,,replication,#0,
Exponential-capacity-1400-20210301-21:48:45-10098,runattr,,,resultdir,results,
Exponential-capacity-1400-20210301-21:48:45-10098,runattr,,,runnumber,1400,
Exponential-capacity-1400-20210301-21:48:45-10098,runattr,,,seedset,0,
Exponential-capacity-1400-20210301-21:48:45-10098,param,,,**.t,2s,
Exponential-capacity-1400-20210301-21:48:45-10098,param,,,**.k,13ms,
Exponential-capacity-1400-20210301-21:48:45-10098,param,,,**.X,0.01s,
Exponential-capacity-1400-20210301-21:48:45-10098,param,,,**.m,0.5s,
Exponential-capacity-1400-20210301-21:48:45-10098,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-1400-20210301-21:48:45-10098,param,,,**.operationMode,0,
Exponential-capacity-1400-20210301-21:48:45-10098,param,,,**.s,70 byte,
Exponential-capacity-1400-20210301-21:48:45-10098,param,,,**.dimPoolMax,10000,
Exponential-capacity-1400-20210301-21:48:45-10098,param,,,**.dimPoolMin,8000,
Exponential-capacity-1400-20210301-21:48:45-10098,param,,,**.nDL,16,
Exponential-capacity-1400-20210301-21:48:45-10098,param,,,**.nA,1,
Exponential-capacity-1400-20210301-21:48:45-10098,param,,,**.DLMaxCapacity,0,
Exponential-capacity-1400-20210301-21:48:45-10098,param,,,**.trasmitting,false,
Exponential-capacity-1401-20210301-21:48:45-10098,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1401-20210301-21:48:45-10098,runattr,,,datetime,20210301-21:48:45,
Exponential-capacity-1401-20210301-21:48:45-10098,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1401-20210301-21:48:45-10098,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1401-20210301-21:48:45-10098,runattr,,,iterationvars,"$0=13, $1=0.01",
Exponential-capacity-1401-20210301-21:48:45-10098,runattr,,,iterationvarsf,"13,0.01-",
Exponential-capacity-1401-20210301-21:48:45-10098,runattr,,,measurement,"$0=13, $1=0.01",
Exponential-capacity-1401-20210301-21:48:45-10098,runattr,,,network,Aerocom,
Exponential-capacity-1401-20210301-21:48:45-10098,runattr,,,processid,10098,
Exponential-capacity-1401-20210301-21:48:45-10098,runattr,,,repetition,1,
Exponential-capacity-1401-20210301-21:48:45-10098,runattr,,,replication,#1,
Exponential-capacity-1401-20210301-21:48:45-10098,runattr,,,resultdir,results,
Exponential-capacity-1401-20210301-21:48:45-10098,runattr,,,runnumber,1401,
Exponential-capacity-1401-20210301-21:48:45-10098,runattr,,,seedset,1,
