run,type,module,name,attrname,attrvalue,value
Lognormal-capacity-1700-20210226-12:45:32-1343,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-1700-20210226-12:45:32-1343,runattr,,,datetime,20210226-12:45:32,
Lognormal-capacity-1700-20210226-12:45:32-1343,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-1700-20210226-12:45:32-1343,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-1700-20210226-12:45:32-1343,runattr,,,iterationvars,"$0=13, $1=20",
Lognormal-capacity-1700-20210226-12:45:32-1343,runattr,,,iterationvarsf,"13,20-",
Lognormal-capacity-1700-20210226-12:45:32-1343,runattr,,,measurement,"$0=13, $1=20",
Lognormal-capacity-1700-20210226-12:45:32-1343,runattr,,,network,Aerocom,
Lognormal-capacity-1700-20210226-12:45:32-1343,runattr,,,processid,1343,
Lognormal-capacity-1700-20210226-12:45:32-1343,runattr,,,repetition,0,
Lognormal-capacity-1700-20210226-12:45:32-1343,runattr,,,replication,#0,
Lognormal-capacity-1700-20210226-12:45:32-1343,runattr,,,resultdir,results,
Lognormal-capacity-1700-20210226-12:45:32-1343,runattr,,,runnumber,1700,
Lognormal-capacity-1700-20210226-12:45:32-1343,runattr,,,seedset,0,
Lognormal-capacity-1700-20210226-12:45:32-1343,param,,,**.t,2s,
Lognormal-capacity-1700-20210226-12:45:32-1343,param,,,**.k,13ms,
Lognormal-capacity-1700-20210226-12:45:32-1343,param,,,**.X,0.05s,
Lognormal-capacity-1700-20210226-12:45:32-1343,param,,,**.m,20s,
Lognormal-capacity-1700-20210226-12:45:32-1343,param,,,**.tDistribution,"""lognormal""",
Lognormal-capacity-1700-20210226-12:45:32-1343,param,,,**.operationMode,0,
Lognormal-capacity-1700-20210226-12:45:32-1343,param,,,**.s,70 byte,
Lognormal-capacity-1700-20210226-12:45:32-1343,param,,,**.dimPoolMax,20000,
Lognormal-capacity-1700-20210226-12:45:32-1343,param,,,**.dimPoolMin,8000,
Lognormal-capacity-1700-20210226-12:45:32-1343,param,,,**.nDL,16,
Lognormal-capacity-1700-20210226-12:45:32-1343,param,,,**.nA,1,
Lognormal-capacity-1700-20210226-12:45:32-1343,param,,,**.DLMaxCapacity,0,
Lognormal-capacity-1700-20210226-12:45:32-1343,param,,,**.trasmitting,false,
Lognormal-capacity-1701-20210226-12:45:37-1343,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-1701-20210226-12:45:37-1343,runattr,,,datetime,20210226-12:45:37,
Lognormal-capacity-1701-20210226-12:45:37-1343,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-1701-20210226-12:45:37-1343,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-1701-20210226-12:45:37-1343,runattr,,,iterationvars,"$0=13, $1=20",
Lognormal-capacity-1701-20210226-12:45:37-1343,runattr,,,iterationvarsf,"13,20-",
Lognormal-capacity-1701-20210226-12:45:37-1343,runattr,,,measurement,"$0=13, $1=20",
Lognormal-capacity-1701-20210226-12:45:37-1343,runattr,,,network,Aerocom,
Lognormal-capacity-1701-20210226-12:45:37-1343,runattr,,,processid,1343,
Lognormal-capacity-1701-20210226-12:45:37-1343,runattr,,,repetition,1,
Lognormal-capacity-1701-20210226-12:45:37-1343,runattr,,,replication,#1,
Lognormal-capacity-1701-20210226-12:45:37-1343,runattr,,,resultdir,results,
Lognormal-capacity-1701-20210226-12:45:37-1343,runattr,,,runnumber,1701,
Lognormal-capacity-1701-20210226-12:45:37-1343,runattr,,,seedset,1,
Lognormal-capacity-1701-20210226-12:45:37-1343,param,,,**.t,2s,
Lognormal-capacity-1701-20210226-12:45:37-1343,param,,,**.k,13ms,
Lognormal-capacity-1701-20210226-12:45:37-1343,param,,,**.X,0.05s,
Lognormal-capacity-1701-20210226-12:45:37-1343,param,,,**.m,20s,
Lognormal-capacity-1701-20210226-12:45:37-1343,param,,,**.tDistribution,"""lognormal""",
Lognormal-capacity-1701-20210226-12:45:37-1343,param,,,**.operationMode,0,
Lognormal-capacity-1701-20210226-12:45:37-1343,param,,,**.s,70 byte,
Lognormal-capacity-1701-20210226-12:45:37-1343,param,,,**.dimPoolMax,20000,
Lognormal-capacity-1701-20210226-12:45:37-1343,param,,,**.dimPoolMin,8000,
Lognormal-capacity-1701-20210226-12:45:37-1343,param,,,**.nDL,16,
Lognormal-capacity-1701-20210226-12:45:37-1343,param,,,**.nA,1,
Lognormal-capacity-1701-20210226-12:45:37-1343,param,,,**.DLMaxCapacity,0,
Lognormal-capacity-1701-20210226-12:45:37-1343,param,,,**.trasmitting,false,
Lognormal-capacity-1710-20210226-12:45:42-1354,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-1710-20210226-12:45:42-1354,runattr,,,datetime,20210226-12:45:42,
Lognormal-capacity-1710-20210226-12:45:42-1354,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-1710-20210226-12:45:42-1354,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-1710-20210226-12:45:42-1354,runattr,,,iterationvars,"$0=13, $1=20",
Lognormal-capacity-1710-20210226-12:45:42-1354,runattr,,,iterationvarsf,"13,20-",
Lognormal-capacity-1710-20210226-12:45:42-1354,runattr,,,measurement,"$0=13, $1=20",
Lognormal-capacity-1710-20210226-12:45:42-1354,runattr,,,network,Aerocom,
Lognormal-capacity-1710-20210226-12:45:42-1354,runattr,,,processid,1354,
Lognormal-capacity-1710-20210226-12:45:42-1354,runattr,,,repetition,10,
Lognormal-capacity-1710-20210226-12:45:42-1354,runattr,,,replication,#10,
Lognormal-capacity-1710-20210226-12:45:42-1354,runattr,,,resultdir,results,
Lognormal-capacity-1710-20210226-12:45:42-1354,runattr,,,runnumber,1710,
Lognormal-capacity-1710-20210226-12:45:42-1354,runattr,,,seedset,10,
Lognormal-capacity-1710-20210226-12:45:42-1354,param,,,**.t,2s,
Lognormal-capacity-1710-20210226-12:45:42-1354,param,,,**.k,13ms,
Lognormal-capacity-1710-20210226-12:45:42-1354,param,,,**.X,0.05s,
Lognormal-capacity-1710-20210226-12:45:42-1354,param,,,**.m,20s,
Lognormal-capacity-1710-20210226-12:45:42-1354,param,,,**.tDistribution,"""lognormal""",
Lognormal-capacity-1710-20210226-12:45:42-1354,param,,,**.operationMode,0,
Lognormal-capacity-1710-20210226-12:45:42-1354,param,,,**.s,70 byte,
Lognormal-capacity-1710-20210226-12:45:42-1354,param,,,**.dimPoolMax,20000,
Lognormal-capacity-1710-20210226-12:45:42-1354,param,,,**.dimPoolMin,8000,
Lognormal-capacity-1710-20210226-12:45:42-1354,param,,,**.nDL,16,
Lognormal-capacity-1710-20210226-12:45:42-1354,param,,,**.nA,1,
Lognormal-capacity-1710-20210226-12:45:42-1354,param,,,**.DLMaxCapacity,0,
Lognormal-capacity-1710-20210226-12:45:42-1354,param,,,**.trasmitting,false,
Lognormal-capacity-1711-20210226-12:45:43-1354,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-1711-20210226-12:45:43-1354,runattr,,,datetime,20210226-12:45:43,
Lognormal-capacity-1711-20210226-12:45:43-1354,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-1711-20210226-12:45:43-1354,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-1711-20210226-12:45:43-1354,runattr,,,iterationvars,"$0=13, $1=20",
Lognormal-capacity-1711-20210226-12:45:43-1354,runattr,,,iterationvarsf,"13,20-",
Lognormal-capacity-1711-20210226-12:45:43-1354,runattr,,,measurement,"$0=13, $1=20",
Lognormal-capacity-1711-20210226-12:45:43-1354,runattr,,,network,Aerocom,
Lognormal-capacity-1711-20210226-12:45:43-1354,runattr,,,processid,1354,
Lognormal-capacity-1711-20210226-12:45:43-1354,runattr,,,repetition,11,
Lognormal-capacity-1711-20210226-12:45:43-1354,runattr,,,replication,#11,
Lognormal-capacity-1711-20210226-12:45:43-1354,runattr,,,resultdir,results,
Lognormal-capacity-1711-20210226-12:45:43-1354,runattr,,,runnumber,1711,
Lognormal-capacity-1711-20210226-12:45:43-1354,runattr,,,seedset,11,
Lognormal-capacity-1711-20210226-12:45:43-1354,param,,,**.t,2s,
Lognormal-capacity-1711-20210226-12:45:43-1354,param,,,**.k,13ms,
Lognormal-capacity-1711-20210226-12:45:43-1354,param,,,**.X,0.05s,
Lognormal-capacity-1711-20210226-12:45:43-1354,param,,,**.m,20s,
Lognormal-capacity-1711-20210226-12:45:43-1354,param,,,**.tDistribution,"""lognormal""",
Lognormal-capacity-1711-20210226-12:45:43-1354,param,,,**.operationMode,0,
Lognormal-capacity-1711-20210226-12:45:43-1354,param,,,**.s,70 byte,
Lognormal-capacity-1711-20210226-12:45:43-1354,param,,,**.dimPoolMax,20000,
Lognormal-capacity-1711-20210226-12:45:43-1354,param,,,**.dimPoolMin,8000,
Lognormal-capacity-1711-20210226-12:45:43-1354,param,,,**.nDL,16,
Lognormal-capacity-1711-20210226-12:45:43-1354,param,,,**.nA,1,
Lognormal-capacity-1711-20210226-12:45:43-1354,param,,,**.DLMaxCapacity,0,
Lognormal-capacity-1711-20210226-12:45:43-1354,param,,,**.trasmitting,false,
Lognormal-capacity-1713-20210226-12:45:30-1359,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-1713-20210226-12:45:30-1359,runattr,,,datetime,20210226-12:45:30,
Lognormal-capacity-1713-20210226-12:45:30-1359,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-1713-20210226-12:45:30-1359,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-1713-20210226-12:45:30-1359,runattr,,,iterationvars,"$0=13, $1=20",
Lognormal-capacity-1713-20210226-12:45:30-1359,runattr,,,iterationvarsf,"13,20-",
Lognormal-capacity-1713-20210226-12:45:30-1359,runattr,,,measurement,"$0=13, $1=20",
Lognormal-capacity-1713-20210226-12:45:30-1359,runattr,,,network,Aerocom,
