run,module,name,value
1,aircraft[0].dataLink[473],sentPackets,0.0
1,aircraft[0].dataLink[474],sentPackets,0.0
1,aircraft[0].dataLink[475],sentPackets,0.0
1,aircraft[0].dataLink[476],sentPackets,50.0
1,aircraft[0].dataLink[477],sentPackets,0.0
1,aircraft[0].dataLink[478],sentPackets,0.0
1,aircraft[0].dataLink[479],sentPackets,76.0
1,aircraft[0].dataLink[480],sentPackets,0.0
1,aircraft[0].dataLink[481],sentPackets,0.0
1,aircraft[0].dataLink[482],sentPackets,43.0
1,aircraft[0].dataLink[483],sentPackets,0.0
1,aircraft[0].dataLink[484],sentPackets,0.0
1,aircraft[0].dataLink[485],sentPackets,38.0
1,aircraft[0].dataLink[486],sentPackets,46.0
1,aircraft[0].dataLink[487],sentPackets,35.0
1,aircraft[0].dataLink[488],sentPackets,0.0
1,aircraft[0].dataLink[489],sentPackets,42.0
1,aircraft[0].dataLink[490],sentPackets,0.0
1,aircraft[0].dataLink[491],sentPackets,0.0
1,aircraft[0].dataLink[492],sentPackets,0.0
1,aircraft[0].dataLink[493],sentPackets,84.0
1,aircraft[0].dataLink[494],sentPackets,0.0
1,aircraft[0].dataLink[495],sentPackets,41.0
1,aircraft[0].dataLink[496],sentPackets,35.0
1,aircraft[0].dataLink[497],sentPackets,0.0
1,aircraft[0].dataLink[498],sentPackets,0.0
1,aircraft[0].dataLink[499],sentPackets,0.0
1,aircraft[0].dataLink[500],sentPackets,42.0
1,aircraft[0].dataLink[501],sentPackets,0.0
1,aircraft[0].dataLink[502],sentPackets,0.0
1,aircraft[0].dataLink[503],sentPackets,39.0
1,aircraft[0].dataLink[504],sentPackets,0.0
1,aircraft[0].dataLink[505],sentPackets,0.0
1,aircraft[0].dataLink[506],sentPackets,0.0
1,aircraft[0].dataLink[507],sentPackets,45.0
1,aircraft[0].dataLink[508],sentPackets,0.0
1,aircraft[0].dataLink[509],sentPackets,39.0
1,aircraft[0].dataLink[510],sentPackets,0.0
1,aircraft[0].dataLink[511],sentPackets,0.0
1,aircraft[0].dataLink[512],sentPackets,33.0
1,aircraft[0].dataLink[513],sentPackets,0.0
1,aircraft[0].dataLink[514],sentPackets,88.0
1,aircraft[0].dataLink[515],sentPackets,42.0
1,aircraft[0].dataLink[516],sentPackets,0.0
1,aircraft[0].dataLink[517],sentPackets,68.0
1,aircraft[0].dataLink[518],sentPackets,0.0
1,aircraft[0].dataLink[519],sentPackets,0.0
1,aircraft[0].dataLink[520],sentPackets,0.0
1,aircraft[0].dataLink[521],sentPackets,0.0
1,aircraft[0].dataLink[522],sentPackets,0.0
1,aircraft[0].dataLink[523],sentPackets,33.0
1,aircraft[0].dataLink[524],sentPackets,28.0
1,aircraft[0].dataLink[525],sentPackets,0.0
1,aircraft[0].dataLink[526],sentPackets,34.0
1,aircraft[0].dataLink[527],sentPackets,30.0
1,aircraft[0].dataLink[528],sentPackets,41.0
1,aircraft[0].dataLink[529],sentPackets,39.0
1,aircraft[0].dataLink[530],sentPackets,0.0
1,aircraft[0].dataLink[531],sentPackets,0.0
1,aircraft[0].dataLink[532],sentPackets,0.0
1,aircraft[0].dataLink[533],sentPackets,0.0
1,aircraft[0].dataLink[534],sentPackets,0.0
1,aircraft[0].dataLink[535],sentPackets,47.0
1,aircraft[0].dataLink[536],sentPackets,0.0
1,aircraft[0].dataLink[537],sentPackets,41.0
1,aircraft[0].dataLink[538],sentPackets,0.0
1,aircraft[0].dataLink[539],sentPackets,0.0
1,aircraft[0].dataLink[540],sentPackets,46.0
1,aircraft[0].dataLink[541],sentPackets,0.0
1,aircraft[0].dataLink[542],sentPackets,100.0
1,aircraft[0].dataLink[543],sentPackets,0.0
1,aircraft[0].dataLink[544],sentPackets,0.0
1,aircraft[0].dataLink[545],sentPackets,0.0
1,aircraft[0].dataLink[546],sentPackets,0.0
1,aircraft[0].dataLink[547],sentPackets,129.0
1,aircraft[0].dataLink[548],sentPackets,0.0
1,aircraft[0].dataLink[549],sentPackets,0.0
1,aircraft[0].dataLink[550],sentPackets,0.0
1,aircraft[0].dataLink[551],sentPackets,0.0
1,aircraft[0].dataLink[552],sentPackets,29.0
1,aircraft[0].dataLink[553],sentPackets,48.0
1,aircraft[0].dataLink[554],sentPackets,0.0
1,aircraft[0].dataLink[555],sentPackets,81.0
1,aircraft[0].dataLink[556],sentPackets,26.0
1,aircraft[0].dataLink[557],sentPackets,0.0
1,aircraft[0].dataLink[558],sentPackets,0.0
1,aircraft[0].dataLink[559],sentPackets,62.0
1,aircraft[0].dataLink[560],sentPackets,28.0
1,aircraft[0].dataLink[561],sentPackets,0.0
1,aircraft[0].dataLink[562],sentPackets,41.0
1,aircraft[0].dataLink[563],sentPackets,0.0
1,aircraft[0].dataLink[564],sentPackets,0.0
1,aircraft[0].dataLink[565],sentPackets,0.0
1,aircraft[0].dataLink[566],sentPackets,0.0
1,aircraft[0].dataLink[567],sentPackets,0.0
1,aircraft[0].dataLink[568],sentPackets,81.0
1,aircraft[0].dataLink[569],sentPackets,0.0
1,aircraft[0].dataLink[570],sentPackets,44.0
1,aircraft[0].dataLink[571],sentPackets,0.0
1,aircraft[0].dataLink[572],sentPackets,0.0
1,aircraft[0].dataLink[573],sentPackets,0.0
1,aircraft[0].dataLink[574],sentPackets,0.0
1,aircraft[0].dataLink[575],sentPackets,0.0
1,aircraft[0].dataLink[576],sentPackets,0.0
1,aircraft[0].dataLink[577],sentPackets,0.0
1,aircraft[0].dataLink[578],sentPackets,0.0
1,aircraft[0].dataLink[579],sentPackets,0.0
1,aircraft[0].dataLink[580],sentPackets,0.0
1,aircraft[0].dataLink[581],sentPackets,35.0
1,aircraft[0].dataLink[582],sentPackets,0.0
1,aircraft[0].dataLink[583],sentPackets,0.0
1,aircraft[0].dataLink[584],sentPackets,0.0
1,aircraft[0].dataLink[585],sentPackets,0.0
1,aircraft[0].dataLink[586],sentPackets,0.0
1,aircraft[0].dataLink[587],sentPackets,0.0
1,aircraft[0].dataLink[588],sentPackets,0.0
1,aircraft[0].dataLink[589],sentPackets,0.0
1,aircraft[0].dataLink[590],sentPackets,0.0
1,aircraft[0].dataLink[591],sentPackets,80.0
1,aircraft[0].dataLink[592],sentPackets,0.0
1,aircraft[0].dataLink[593],sentPackets,35.0
1,aircraft[0].dataLink[594],sentPackets,51.0
1,aircraft[0].dataLink[595],sentPackets,0.0
1,aircraft[0].dataLink[596],sentPackets,0.0
1,aircraft[0].dataLink[597],sentPackets,54.0
1,aircraft[0].dataLink[598],sentPackets,0.0
1,aircraft[0].dataLink[599],sentPackets,0.0
1,aircraft[0].dataLink[600],sentPackets,0.0
1,aircraft[0].dataLink[601],sentPackets,0.0
1,aircraft[0].dataLink[602],sentPackets,0.0
1,aircraft[0].dataLink[603],sentPackets,0.0
1,aircraft[0].dataLink[604],sentPackets,0.0
1,aircraft[0].dataLink[605],sentPackets,0.0
1,aircraft[0].dataLink[606],sentPackets,0.0
1,aircraft[0].dataLink[607],sentPackets,0.0
1,aircraft[0].dataLink[608],sentPackets,49.0
1,aircraft[0].dataLink[609],sentPackets,0.0
1,aircraft[0].dataLink[610],sentPackets,0.0
1,aircraft[0].dataLink[611],sentPackets,38.0
1,aircraft[0].dataLink[612],sentPackets,0.0
1,aircraft[0].dataLink[613],sentPackets,44.0
1,aircraft[0].dataLink[614],sentPackets,0.0
1,aircraft[0].dataLink[615],sentPackets,38.0
1,aircraft[0].dataLink[616],sentPackets,0.0
1,aircraft[0].dataLink[617],sentPackets,0.0
1,aircraft[0].dataLink[618],sentPackets,0.0
1,aircraft[0].dataLink[619],sentPackets,43.0
1,aircraft[0].dataLink[620],sentPackets,0.0
1,aircraft[0].dataLink[621],sentPackets,0.0
1,aircraft[0].dataLink[622],sentPackets,0.0
1,aircraft[0].dataLink[623],sentPackets,50.0
1,aircraft[0].dataLink[624],sentPackets,0.0
1,aircraft[0].dataLink[625],sentPackets,29.0
1,aircraft[0].dataLink[626],sentPackets,0.0
1,aircraft[0].dataLink[627],sentPackets,0.0
1,aircraft[0].dataLink[628],sentPackets,71.0
1,aircraft[0].dataLink[629],sentPackets,0.0
1,aircraft[0].dataLink[630],sentPackets,32.0
1,aircraft[0].dataLink[631],sentPackets,27.0
1,aircraft[0].dataLink[632],sentPackets,0.0
1,aircraft[0].dataLink[633],sentPackets,0.0
1,aircraft[0].dataLink[634],sentPackets,0.0
1,aircraft[0].dataLink[635],sentPackets,0.0
1,aircraft[0].dataLink[636],sentPackets,0.0
1,aircraft[0].dataLink[637],sentPackets,92.0
1,aircraft[0].dataLink[638],sentPackets,0.0
1,aircraft[0].dataLink[639],sentPackets,0.0
1,aircraft[0].dataLink[640],sentPackets,0.0
1,aircraft[0].dataLink[641],sentPackets,42.0
1,aircraft[0].dataLink[642],sentPackets,0.0
1,aircraft[0].dataLink[643],sentPackets,0.0
1,aircraft[0].dataLink[644],sentPackets,0.0
1,aircraft[0].dataLink[645],sentPackets,0.0
1,aircraft[0].dataLink[646],sentPackets,0.0
1,aircraft[0].dataLink[647],sentPackets,0.0
1,aircraft[0].dataLink[648],sentPackets,30.0
1,aircraft[0].dataLink[649],sentPackets,0.0
1,aircraft[0].dataLink[650],sentPackets,0.0
1,aircraft[0].dataLink[651],sentPackets,0.0
1,aircraft[0].dataLink[652],sentPackets,43.0
1,aircraft[0].dataLink[653],sentPackets,0.0
1,aircraft[0].dataLink[654],sentPackets,0.0
1,aircraft[0].dataLink[655],sentPackets,0.0
1,aircraft[0].dataLink[656],sentPackets,0.0
1,aircraft[0].dataLink[657],sentPackets,0.0
1,aircraft[0].dataLink[658],sentPackets,39.0
1,aircraft[0].dataLink[659],sentPackets,0.0
1,aircraft[0].dataLink[660],sentPackets,66.0
1,aircraft[0].dataLink[661],sentPackets,46.0
1,aircraft[0].dataLink[662],sentPackets,0.0
1,aircraft[0].dataLink[663],sentPackets,46.0
1,aircraft[0].dataLink[664],sentPackets,112.0
1,aircraft[0].dataLink[665],sentPackets,0.0
1,aircraft[0].dataLink[666],sentPackets,0.0
1,aircraft[0].dataLink[667],sentPackets,0.0
1,aircraft[0].dataLink[668],sentPackets,0.0
1,aircraft[0].dataLink[669],sentPackets,0.0
1,aircraft[0].dataLink[670],sentPackets,0.0
1,aircraft[0].dataLink[671],sentPackets,41.0
1,aircraft[0].dataLink[672],sentPackets,0.0
1,aircraft[0].dataLink[673],sentPackets,43.0
1,aircraft[0].dataLink[674],sentPackets,0.0
1,aircraft[0].dataLink[675],sentPackets,0.0
1,aircraft[0].dataLink[676],sentPackets,0.0
1,aircraft[0].dataLink[677],sentPackets,0.0
1,aircraft[0].dataLink[678],sentPackets,0.0
1,aircraft[0].dataLink[679],sentPackets,0.0
1,aircraft[0].dataLink[680],sentPackets,0.0
1,aircraft[0].dataLink[681],sentPackets,0.0
1,aircraft[0].dataLink[682],sentPackets,0.0
1,aircraft[0].dataLink[683],sentPackets,29.0
1,aircraft[0].dataLink[684],sentPackets,0.0
1,aircraft[0].dataLink[685],sentPackets,0.0
1,aircraft[0].dataLink[686],sentPackets,0.0
1,aircraft[0].dataLink[687],sentPackets,0.0
1,aircraft[0].dataLink[688],sentPackets,0.0
1,aircraft[0].dataLink[689],sentPackets,43.0
1,aircraft[0].dataLink[690],sentPackets,0.0
1,aircraft[0].dataLink[691],sentPackets,37.0
1,aircraft[0].dataLink[692],sentPackets,0.0
1,aircraft[0].dataLink[693],sentPackets,0.0
1,aircraft[0].dataLink[694],sentPackets,0.0
1,aircraft[0].dataLink[695],sentPackets,0.0
1,aircraft[0].dataLink[696],sentPackets,0.0
1,aircraft[0].dataLink[697],sentPackets,0.0
1,aircraft[0].dataLink[698],sentPackets,0.0
1,aircraft[0].dataLink[699],sentPackets,0.0
1,aircraft[0].dataLink[700],sentPackets,43.0
1,aircraft[0].dataLink[701],sentPackets,0.0
1,aircraft[0].dataLink[702],sentPackets,0.0
1,aircraft[0].dataLink[703],sentPackets,0.0
1,aircraft[0].dataLink[704],sentPackets,0.0
1,aircraft[0].dataLink[705],sentPackets,45.0
1,aircraft[0].dataLink[706],sentPackets,34.0
1,aircraft[0].dataLink[707],sentPackets,0.0
1,aircraft[0].dataLink[708],sentPackets,0.0
1,aircraft[0].dataLink[709],sentPackets,0.0
1,aircraft[0].dataLink[710],sentPackets,34.0
1,aircraft[0].dataLink[711],sentPackets,0.0
1,aircraft[0].dataLink[712],sentPackets,48.0
1,aircraft[0].dataLink[713],sentPackets,47.0
1,aircraft[0].dataLink[714],sentPackets,45.0
1,aircraft[0].dataLink[715],sentPackets,0.0
1,aircraft[0].dataLink[716],sentPackets,0.0
1,aircraft[0].dataLink[717],sentPackets,0.0
1,aircraft[0].dataLink[718],sentPackets,0.0
1,aircraft[0].dataLink[719],sentPackets,0.0
1,aircraft[0].dataLink[720],sentPackets,0.0
1,aircraft[0].dataLink[721],sentPackets,0.0
1,aircraft[0].dataLink[722],sentPackets,0.0
1,aircraft[0].dataLink[723],sentPackets,0.0
1,aircraft[0].dataLink[724],sentPackets,43.0
1,aircraft[0].dataLink[725],sentPackets,0.0
1,aircraft[0].dataLink[726],sentPackets,0.0
1,aircraft[0].dataLink[727],sentPackets,0.0
1,aircraft[0].dataLink[728],sentPackets,0.0
1,aircraft[0].dataLink[729],sentPackets,44.0
1,aircraft[0].dataLink[730],sentPackets,0.0
1,aircraft[0].dataLink[731],sentPackets,0.0
1,aircraft[0].dataLink[732],sentPackets,0.0
1,aircraft[0].dataLink[733],sentPackets,0.0
1,aircraft[0].dataLink[734],sentPackets,0.0
1,aircraft[0].dataLink[735],sentPackets,0.0
1,aircraft[0].dataLink[736],sentPackets,0.0
1,aircraft[0].dataLink[737],sentPackets,0.0
1,aircraft[0].dataLink[738],sentPackets,0.0
1,aircraft[0].dataLink[739],sentPackets,0.0
1,aircraft[0].dataLink[740],sentPackets,37.0
1,aircraft[0].dataLink[741],sentPackets,0.0
1,aircraft[0].dataLink[742],sentPackets,0.0
1,aircraft[0].dataLink[743],sentPackets,0.0
1,aircraft[0].dataLink[744],sentPackets,0.0
1,aircraft[0].dataLink[745],sentPackets,0.0
1,aircraft[0].dataLink[746],sentPackets,0.0
1,aircraft[0].dataLink[747],sentPackets,0.0
1,aircraft[0].dataLink[748],sentPackets,0.0
1,aircraft[0].dataLink[749],sentPackets,41.0
1,aircraft[0].dataLink[750],sentPackets,0.0
1,aircraft[0].dataLink[751],sentPackets,0.0
1,aircraft[0].dataLink[752],sentPackets,0.0
1,aircraft[0].dataLink[753],sentPackets,0.0
1,aircraft[0].dataLink[754],sentPackets,90.0
1,aircraft[0].dataLink[755],sentPackets,0.0
1,aircraft[0].dataLink[756],sentPackets,0.0
1,aircraft[0].dataLink[757],sentPackets,0.0
1,aircraft[0].dataLink[758],sentPackets,36.0
1,aircraft[0].dataLink[759],sentPackets,80.0
1,aircraft[0].dataLink[760],sentPackets,0.0
1,aircraft[0].dataLink[761],sentPackets,0.0
1,aircraft[0].dataLink[762],sentPackets,47.0
1,aircraft[0].dataLink[763],sentPackets,0.0
1,aircraft[0].dataLink[764],sentPackets,37.0
1,aircraft[0].dataLink[765],sentPackets,0.0
1,aircraft[0].dataLink[766],sentPackets,0.0
1,aircraft[0].dataLink[767],sentPackets,43.0
1,aircraft[0].dataLink[768],sentPackets,0.0
1,aircraft[0].dataLink[769],sentPackets,0.0
1,aircraft[0].dataLink[770],sentPackets,0.0
1,aircraft[0].dataLink[771],sentPackets,0.0
1,aircraft[0].dataLink[772],sentPackets,32.0
1,aircraft[0].dataLink[773],sentPackets,0.0
1,aircraft[0].dataLink[774],sentPackets,35.0
1,aircraft[0].dataLink[775],sentPackets,35.0
1,aircraft[0].dataLink[776],sentPackets,0.0
1,aircraft[0].dataLink[777],sentPackets,0.0
1,aircraft[0].dataLink[778],sentPackets,0.0
1,aircraft[0].dataLink[779],sentPackets,0.0
1,aircraft[0].dataLink[780],sentPackets,0.0
1,aircraft[0].dataLink[781],sentPackets,0.0
1,aircraft[0].dataLink[782],sentPackets,47.0
1,aircraft[0].dataLink[783],sentPackets,0.0
1,aircraft[0].dataLink[784],sentPackets,42.0
1,aircraft[0].dataLink[785],sentPackets,34.0
1,aircraft[0].dataLink[786],sentPackets,0.0
1,aircraft[0].dataLink[787],sentPackets,0.0
1,aircraft[0].dataLink[788],sentPackets,0.0
1,aircraft[0].dataLink[789],sentPackets,0.0
1,aircraft[0].dataLink[790],sentPackets,0.0
1,aircraft[0].dataLink[791],sentPackets,0.0
1,aircraft[0].dataLink[792],sentPackets,0.0
1,aircraft[0].dataLink[793],sentPackets,0.0
1,aircraft[0].dataLink[794],sentPackets,0.0
1,aircraft[0].dataLink[795],sentPackets,0.0
1,aircraft[0].dataLink[796],sentPackets,0.0
1,aircraft[0].dataLink[797],sentPackets,0.0
1,aircraft[0].dataLink[798],sentPackets,0.0
1,aircraft[0].dataLink[799],sentPackets,0.0
1,aircraft[0].dataLink[800],sentPackets,92.0
1,aircraft[0].dataLink[801],sentPackets,0.0
1,aircraft[0].dataLink[802],sentPackets,0.0
1,aircraft[0].dataLink[803],sentPackets,0.0
1,aircraft[0].dataLink[804],sentPackets,0.0
1,aircraft[0].dataLink[805],sentPackets,64.0
1,aircraft[0].dataLink[806],sentPackets,0.0
1,aircraft[0].dataLink[807],sentPackets,0.0
1,aircraft[0].dataLink[808],sentPackets,0.0
1,aircraft[0].dataLink[809],sentPackets,40.0
1,aircraft[0].dataLink[810],sentPackets,0.0
1,aircraft[0].dataLink[811],sentPackets,46.0
1,aircraft[0].dataLink[812],sentPackets,34.0
1,aircraft[0].dataLink[813],sentPackets,0.0
1,aircraft[0].dataLink[814],sentPackets,40.0
1,aircraft[0].dataLink[815],sentPackets,0.0
1,aircraft[0].dataLink[816],sentPackets,0.0
1,aircraft[0].dataLink[817],sentPackets,0.0
1,aircraft[0].dataLink[818],sentPackets,34.0
1,aircraft[0].dataLink[819],sentPackets,0.0
1,aircraft[0].dataLink[820],sentPackets,0.0
1,aircraft[0].dataLink[821],sentPackets,0.0
1,aircraft[0].dataLink[822],sentPackets,38.0
1,aircraft[0].dataLink[823],sentPackets,0.0
1,aircraft[0].dataLink[824],sentPackets,40.0
1,aircraft[0].dataLink[825],sentPackets,36.0
1,aircraft[0].dataLink[826],sentPackets,78.0
1,aircraft[0].dataLink[827],sentPackets,0.0
1,aircraft[0].dataLink[828],sentPackets,0.0
1,aircraft[0].dataLink[829],sentPackets,0.0
1,aircraft[0].dataLink[830],sentPackets,0.0
1,aircraft[0].dataLink[831],sentPackets,50.0
1,aircraft[0].dataLink[832],sentPackets,0.0
1,aircraft[0].dataLink[833],sentPackets,0.0
1,aircraft[0].dataLink[834],sentPackets,74.0
1,aircraft[0].dataLink[835],sentPackets,0.0
1,aircraft[0].dataLink[836],sentPackets,0.0
1,aircraft[0].dataLink[837],sentPackets,0.0
1,aircraft[0].dataLink[838],sentPackets,38.0
1,aircraft[0].dataLink[839],sentPackets,0.0
1,aircraft[0].dataLink[840],sentPackets,0.0
1,aircraft[0].dataLink[841],sentPackets,80.0
1,aircraft[0].dataLink[842],sentPackets,39.0
1,aircraft[0].dataLink[843],sentPackets,0.0
1,aircraft[0].dataLink[844],sentPackets,34.0
1,aircraft[0].dataLink[845],sentPackets,0.0
1,aircraft[0].dataLink[846],sentPackets,0.0
1,aircraft[0].dataLink[847],sentPackets,0.0
1,aircraft[0].dataLink[848],sentPackets,42.0
1,aircraft[0].dataLink[849],sentPackets,70.0
1,aircraft[0].dataLink[850],sentPackets,40.0
1,aircraft[0].dataLink[851],sentPackets,76.0
1,aircraft[0].dataLink[852],sentPackets,0.0
1,aircraft[0].dataLink[853],sentPackets,51.0
1,aircraft[0].dataLink[854],sentPackets,0.0
1,aircraft[0].dataLink[855],sentPackets,0.0
1,aircraft[0].dataLink[856],sentPackets,0.0
1,aircraft[0].dataLink[857],sentPackets,0.0
1,aircraft[0].dataLink[858],sentPackets,0.0
1,aircraft[0].dataLink[859],sentPackets,51.0
1,aircraft[0].dataLink[860],sentPackets,0.0
1,aircraft[0].dataLink[861],sentPackets,0.0
1,aircraft[0].dataLink[862],sentPackets,0.0
1,aircraft[0].dataLink[863],sentPackets,0.0
1,aircraft[0].dataLink[864],sentPackets,0.0
1,aircraft[0].dataLink[865],sentPackets,0.0
1,aircraft[0].dataLink[866],sentPackets,0.0
1,aircraft[0].dataLink[867],sentPackets,0.0
1,aircraft[0].dataLink[868],sentPackets,125.0
1,aircraft[0].dataLink[869],sentPackets,0.0
1,aircraft[0].dataLink[870],sentPackets,44.0
1,aircraft[0].dataLink[871],sentPackets,0.0
1,aircraft[0].dataLink[872],sentPackets,46.0
1,aircraft[0].dataLink[873],sentPackets,0.0
1,aircraft[0].dataLink[874],sentPackets,35.0
1,aircraft[0].dataLink[875],sentPackets,0.0
1,aircraft[0].dataLink[876],sentPackets,0.0
1,aircraft[0].dataLink[877],sentPackets,0.0
1,aircraft[0].dataLink[878],sentPackets,42.0
1,aircraft[0].dataLink[879],sentPackets,36.0
1,aircraft[0].dataLink[880],sentPackets,0.0
1,aircraft[0].dataLink[881],sentPackets,0.0
1,aircraft[0].dataLink[882],sentPackets,0.0
1,aircraft[0].dataLink[883],sentPackets,0.0
1,aircraft[0].dataLink[884],sentPackets,0.0
1,aircraft[0].dataLink[885],sentPackets,0.0
1,aircraft[0].dataLink[886],sentPackets,0.0
1,aircraft[0].dataLink[887],sentPackets,36.0
1,aircraft[0].dataLink[888],sentPackets,32.0
1,aircraft[0].dataLink[889],sentPackets,94.0
1,aircraft[0].dataLink[890],sentPackets,0.0
1,aircraft[0].dataLink[891],sentPackets,121.0
1,aircraft[0].dataLink[892],sentPackets,126.0
1,aircraft[0].dataLink[893],sentPackets,0.0
1,aircraft[0].dataLink[894],sentPackets,36.0
1,aircraft[0].dataLink[895],sentPackets,0.0
1,aircraft[0].dataLink[896],sentPackets,39.0
1,aircraft[0].dataLink[897],sentPackets,41.0
1,aircraft[0].dataLink[898],sentPackets,46.0
1,aircraft[0].dataLink[899],sentPackets,82.0
1,aircraft[0].dataLink[900],sentPackets,0.0
1,aircraft[0].dataLink[901],sentPackets,0.0
1,aircraft[0].dataLink[902],sentPackets,0.0
1,aircraft[0].dataLink[903],sentPackets,0.0
1,aircraft[0].dataLink[904],sentPackets,0.0
1,aircraft[0].dataLink[905],sentPackets,0.0
1,aircraft[0].dataLink[906],sentPackets,0.0
1,aircraft[0].dataLink[907],sentPackets,0.0
1,aircraft[0].dataLink[908],sentPackets,0.0
1,aircraft[0].dataLink[909],sentPackets,0.0
1,aircraft[0].dataLink[910],sentPackets,0.0
1,aircraft[0].dataLink[911],sentPackets,0.0
1,aircraft[0].dataLink[912],sentPackets,83.0
1,aircraft[0].dataLink[913],sentPackets,0.0
1,aircraft[0].dataLink[914],sentPackets,28.0
1,aircraft[0].dataLink[915],sentPackets,0.0
1,aircraft[0].dataLink[916],sentPackets,0.0
1,aircraft[0].dataLink[917],sentPackets,0.0
1,aircraft[0].dataLink[918],sentPackets,0.0
1,aircraft[0].dataLink[919],sentPackets,33.0
1,aircraft[0].dataLink[920],sentPackets,46.0
1,aircraft[0].dataLink[921],sentPackets,0.0
1,aircraft[0].dataLink[922],sentPackets,0.0
1,aircraft[0].dataLink[923],sentPackets,0.0
1,aircraft[0].dataLink[924],sentPackets,0.0
1,aircraft[0].dataLink[925],sentPackets,0.0
1,aircraft[0].dataLink[926],sentPackets,0.0
1,aircraft[0].dataLink[927],sentPackets,0.0
1,aircraft[0].dataLink[928],sentPackets,0.0
1,aircraft[0].dataLink[929],sentPackets,0.0
1,aircraft[0].dataLink[930],sentPackets,74.0
1,aircraft[0].dataLink[931],sentPackets,0.0
1,aircraft[0].dataLink[932],sentPackets,0.0
1,aircraft[0].dataLink[933],sentPackets,0.0
1,aircraft[0].dataLink[934],sentPackets,0.0
1,aircraft[0].dataLink[935],sentPackets,47.0
1,aircraft[0].dataLink[936],sentPackets,0.0
1,aircraft[0].dataLink[937],sentPackets,0.0
1,aircraft[0].dataLink[938],sentPackets,0.0
1,aircraft[0].dataLink[939],sentPackets,0.0
1,aircraft[0].dataLink[940],sentPackets,0.0
1,aircraft[0].dataLink[941],sentPackets,0.0
1,aircraft[0].dataLink[942],sentPackets,0.0
1,aircraft[0].dataLink[943],sentPackets,0.0
1,aircraft[0].dataLink[944],sentPackets,0.0
1,aircraft[0].dataLink[945],sentPackets,0.0
1,aircraft[0].dataLink[946],sentPackets,47.0
1,aircraft[0].dataLink[947],sentPackets,205.0
1,aircraft[0].dataLink[948],sentPackets,72.0
1,aircraft[0].dataLink[949],sentPackets,38.0
1,aircraft[0].dataLink[950],sentPackets,0.0
1,aircraft[0].dataLink[951],sentPackets,0.0
1,aircraft[0].dataLink[952],sentPackets,41.0
1,aircraft[0].dataLink[953],sentPackets,36.0
1,aircraft[0].dataLink[954],sentPackets,75.0
1,aircraft[0].dataLink[955],sentPackets,0.0
1,aircraft[0].dataLink[956],sentPackets,0.0
1,aircraft[0].dataLink[957],sentPackets,0.0
1,aircraft[0].dataLink[958],sentPackets,0.0
1,aircraft[0].dataLink[959],sentPackets,42.0
1,aircraft[0].dataLink[960],sentPackets,0.0
1,aircraft[0].dataLink[961],sentPackets,0.0
1,aircraft[0].dataLink[962],sentPackets,0.0
1,aircraft[0].dataLink[963],sentPackets,0.0
1,aircraft[0].dataLink[964],sentPackets,49.0
1,aircraft[0].dataLink[965],sentPackets,0.0
1,aircraft[0].dataLink[966],sentPackets,0.0
1,aircraft[0].dataLink[967],sentPackets,0.0
1,aircraft[0].dataLink[968],sentPackets,54.0
1,aircraft[0].dataLink[969],sentPackets,86.0
1,aircraft[0].dataLink[970],sentPackets,39.0
1,aircraft[0].dataLink[971],sentPackets,0.0
1,aircraft[0].dataLink[972],sentPackets,0.0
1,aircraft[0].dataLink[973],sentPackets,0.0
1,aircraft[0].dataLink[974],sentPackets,46.0
1,aircraft[0].dataLink[975],sentPackets,53.0
1,aircraft[0].dataLink[976],sentPackets,0.0
1,aircraft[0].dataLink[977],sentPackets,0.0
1,aircraft[0].dataLink[978],sentPackets,33.0
1,aircraft[0].dataLink[979],sentPackets,0.0
1,aircraft[0].dataLink[980],sentPackets,0.0
1,aircraft[0].dataLink[981],sentPackets,0.0
1,aircraft[0].dataLink[982],sentPackets,0.0
1,aircraft[0].dataLink[983],sentPackets,0.0
1,aircraft[0].dataLink[984],sentPackets,0.0
1,aircraft[0].dataLink[985],sentPackets,120.0
1,aircraft[0].dataLink[986],sentPackets,41.0
1,aircraft[0].dataLink[987],sentPackets,0.0
1,aircraft[0].dataLink[988],sentPackets,0.0
1,aircraft[0].dataLink[989],sentPackets,0.0
1,aircraft[0].dataLink[990],sentPackets,0.0
1,aircraft[0].dataLink[991],sentPackets,0.0
1,aircraft[0].dataLink[992],sentPackets,0.0
1,aircraft[0].dataLink[993],sentPackets,0.0
1,aircraft[0].dataLink[994],sentPackets,0.0
1,aircraft[0].dataLink[995],sentPackets,38.0
1,aircraft[0].dataLink[996],sentPackets,0.0
1,aircraft[0].dataLink[997],sentPackets,0.0
1,aircraft[0].dataLink[998],sentPackets,0.0
1,aircraft[0].dataLink[999],sentPackets,0.0
1,aircraft[0].dataLink[0],serviceTime,0.0076446760780032
1,aircraft[0].dataLink[1],serviceTime,
1,aircraft[0].dataLink[2],serviceTime,
1,aircraft[0].dataLink[3],serviceTime,
1,aircraft[0].dataLink[4],serviceTime,
1,aircraft[0].dataLink[5],serviceTime,
1,aircraft[0].dataLink[6],serviceTime,
1,aircraft[0].dataLink[7],serviceTime,
1,aircraft[0].dataLink[8],serviceTime,
1,aircraft[0].dataLink[9],serviceTime,0.0072289807017013
1,aircraft[0].dataLink[10],serviceTime,
