aircraft,throughput,serviceTime,queueLength
aircraft[0].dataLink[910],0.075,1.8890666959584e-05,0.0
aircraft[0].dataLink[911],0.135,1.8598248658766e-05,0.24074074074074
aircraft[0].dataLink[912],0.1075,1.752453434808725e-05,0.046511627906977
aircraft[0].dataLink[917],0.0825,1.766927784260225e-05,0.0
aircraft[0].dataLink[923],0.0925,1.755884803670875e-05,0.0
aircraft[0].dataLink[931],0.0825,1.825117199163225e-05,0.0
aircraft[0].dataLink[932],0.1975,1.9597712614897002e-05,0.12658227848101
aircraft[0].dataLink[938],0.4175,1.759469718826125e-05,0.035928143712575
aircraft[0].dataLink[940],0.085,1.898889910052975e-05,0.029411764705882
aircraft[0].dataLink[943],0.085,1.7628689971556998e-05,0.0
aircraft[0].dataLink[945],0.095,1.7605972575897752e-05,0.026315789473684
aircraft[0].dataLink[946],0.1225,1.9127673746453e-05,0.0
aircraft[0].dataLink[955],0.0925,1.759302238219375e-05,0.18918918918919
aircraft[0].dataLink[956],0.0825,1.8318734469656748e-05,0.12121212121212
aircraft[0].dataLink[961],0.0825,1.8339529334782e-05,0.0
aircraft[0].dataLink[967],0.3225,1.777808910738725e-05,0.046511627906977
aircraft[0].dataLink[968],0.1975,1.797516096936925e-05,0.037974683544304
aircraft[0].dataLink[972],0.0925,1.8610748747775e-05,0.081081081081081
aircraft[0].dataLink[974],0.1,1.75511235126985e-05,0.025
aircraft[0].dataLink[976],0.2075,1.8087558238548e-05,0.0
aircraft[0].dataLink[979],0.11,1.758161418685275e-05,0.090909090909091
aircraft[0].dataLink[982],0.095,1.780206726685e-05,0.026315789473684
aircraft[0].dataLink[994],0.1,1.77257271509415e-05,0.075
aircraft[0].dataLink[995],0.1775,1.8282965045439e-05,0.028169014084507
aircraft[0].dataLink[0],0.1025,1.9111690195008e-05,0.073170731707317
aircraft[0].dataLink[9],0.0675,1.807245175425325e-05,0.0
aircraft[0].dataLink[13],0.1025,1.944038355254575e-05,0.14634146341463
aircraft[0].dataLink[14],0.1025,1.8888567947593248e-05,0.024390243902439
aircraft[0].dataLink[16],0.225,1.8197278965996752e-05,0.066666666666667
aircraft[0].dataLink[18],0.115,1.800807364817225e-05,0.08695652173913
aircraft[0].dataLink[22],0.1275,1.78214658828585e-05,0.27450980392157
aircraft[0].dataLink[23],0.085,1.8009551895713998e-05,0.0
aircraft[0].dataLink[25],0.0875,1.904563523494575e-05,0.085714285714286
aircraft[0].dataLink[26],0.4075,1.8281758506803e-05,0.042944785276074
aircraft[0].dataLink[27],0.105,1.9589326872054e-05,0.023809523809524
aircraft[0].dataLink[28],0.1075,1.940626247588725e-05,0.023255813953488
aircraft[0].dataLink[29],0.0825,1.76119993122255e-05,0.0
aircraft[0].dataLink[31],0.12,1.951579121888275e-05,0.29166666666667
aircraft[0].dataLink[33],0.2075,1.772130373323e-05,0.048192771084337
aircraft[0].dataLink[37],0.095,1.8804973784419e-05,0.052631578947368
aircraft[0].dataLink[39],0.0975,1.9009325369092502e-05,0.1025641025641
aircraft[0].dataLink[41],0.08,1.7738428868576498e-05,0.0
aircraft[0].dataLink[45],0.1025,1.791525175447025e-05,0.024390243902439
aircraft[0].dataLink[47],0.1175,1.820142967457625e-05,0.21276595744681
aircraft[0].dataLink[53],0.095,1.761798480375975e-05,0.0
aircraft[0].dataLink[58],0.1175,1.75668408693755e-05,0.042553191489362
aircraft[0].dataLink[60],0.08,1.7948285136812e-05,0.0
aircraft[0].dataLink[64],0.1125,1.7701088788815e-05,0.044444444444444
aircraft[0].dataLink[69],0.1075,1.81507282407795e-05,0.0
aircraft[0].dataLink[71],0.105,1.8105681338249502e-05,0.0
aircraft[0].dataLink[73],0.08,1.7704069204078e-05,0.09375
aircraft[0].dataLink[79],0.2,1.81667722414445e-05,0.075
aircraft[0].dataLink[82],0.21,1.8270995754024e-05,0.011904761904762
aircraft[0].dataLink[83],0.1,1.931456627260425e-05,0.05
aircraft[0].dataLink[89],0.1125,1.7596191239223248e-05,0.0
aircraft[0].dataLink[90],0.175,1.8636475498259e-05,0.028571428571429
aircraft[0].dataLink[94],0.2,1.75622653801705e-05,0.0625
aircraft[0].dataLink[104],0.2225,1.81192049590945e-05,0.044943820224719
aircraft[0].dataLink[109],0.1225,1.769141057912125e-05,0.061224489795918
aircraft[0].dataLink[110],0.08,1.93481083136855e-05,0.03125
aircraft[0].dataLink[112],0.1,1.822881683107e-05,0.0
aircraft[0].dataLink[113],0.205,1.78912537267015e-05,0.036585365853659
aircraft[0].dataLink[124],0.1175,1.9174497293937752e-05,0.042553191489362
aircraft[0].dataLink[127],0.085,1.757414336153075e-05,0.11764705882353
aircraft[0].dataLink[130],0.1025,1.772148837318375e-05,0.0
aircraft[0].dataLink[131],0.2175,1.761814610943925e-05,0.022988505747126
aircraft[0].dataLink[136],0.1125,1.8776164562825502e-05,0.022222222222222
aircraft[0].dataLink[140],0.1,1.808229079218825e-05,0.0
aircraft[0].dataLink[141],0.0925,1.834051018192925e-05,0.0
aircraft[0].dataLink[147],0.19,1.755910480501975e-05,0.013157894736842
aircraft[0].dataLink[149],0.1875,1.776292153096025e-05,0.026666666666667
aircraft[0].dataLink[150],0.095,1.8796252580455748e-05,0.078947368421053
aircraft[0].dataLink[151],0.09,1.953653601507925e-05,0.0
aircraft[0].dataLink[153],0.1,1.766811137509775e-05,0.075
aircraft[0].dataLink[154],0.1925,1.7787799808368e-05,0.064935064935065
aircraft[0].dataLink[157],0.2525,1.861166405333125e-05,0.03960396039604
aircraft[0].dataLink[158],0.12,1.793755208667725e-05,0.3125
aircraft[0].dataLink[160],0.11,1.846142283675825e-05,0.068181818181818
aircraft[0].dataLink[161],0.1,1.754237001529675e-05,0.125
aircraft[0].dataLink[166],0.23,1.7542311145959e-05,0.032608695652174
aircraft[0].dataLink[168],0.0975,1.8519710909283498e-05,0.025641025641026
aircraft[0].dataLink[171],0.095,1.825465918719975e-05,0.0
aircraft[0].dataLink[180],0.205,1.8376979483274248e-05,0.01219512195122
aircraft[0].dataLink[181],0.095,1.916098056585e-05,0.078947368421053
aircraft[0].dataLink[183],0.0675,1.759742158427375e-05,0.0
aircraft[0].dataLink[187],0.09,1.7718389606332e-05,0.083333333333333
aircraft[0].dataLink[204],0.23,1.798802167541725e-05,0.054347826086957
aircraft[0].dataLink[205],0.215,1.754973084435525e-05,0.15116279069767
aircraft[0].dataLink[206],0.195,1.8374186475505e-05,0.038461538461538
aircraft[0].dataLink[212],0.09,1.774761875535425e-05,0.055555555555556
aircraft[0].dataLink[214],0.1975,1.817875520996225e-05,0.0
aircraft[0].dataLink[216],0.1075,1.78716070679895e-05,0.0
aircraft[0].dataLink[217],0.3025,1.79976945585475e-05,0.11570247933884
aircraft[0].dataLink[218],0.125,1.807603296572725e-05,0.4
aircraft[0].dataLink[229],0.0825,1.753758882733e-05,0.060606060606061
aircraft[0].dataLink[235],0.1175,1.7521356051707e-05,0.042553191489362
aircraft[0].dataLink[236],0.0925,1.76112135493585e-05,0.027027027027027
aircraft[0].dataLink[237],0.1125,1.759553295972775e-05,0.11111111111111
aircraft[0].dataLink[239],0.1025,1.93965442835475e-05,0.0
aircraft[0].dataLink[241],0.12,1.766992703291025e-05,0.041666666666667
aircraft[0].dataLink[245],0.1325,1.782321509017325e-05,0.094339622641509
aircraft[0].dataLink[249],0.1,1.797883978249975e-05,0.05
aircraft[0].dataLink[251],0.1,1.7617989739752e-05,0.0
aircraft[0].dataLink[255],0.0825,1.7852299958035252e-05,0.03030303030303
aircraft[0].dataLink[261],0.0875,1.824800031932975e-05,0.0
aircraft[0].dataLink[263],0.2125,1.7888849017836e-05,0.094117647058824
aircraft[0].dataLink[265],0.08,1.85604289928265e-05,0.0
aircraft[0].dataLink[267],0.2125,1.762146631829425e-05,0.058823529411765
aircraft[0].dataLink[268],0.1025,1.7579179614062998e-05,0.073170731707317
aircraft[0].dataLink[269],0.1025,1.8877847663421e-05,0.024390243902439
aircraft[0].dataLink[274],0.0875,1.765333800804125e-05,0.028571428571429
aircraft[0].dataLink[278],0.095,1.7738981326224252e-05,0.078947368421053
aircraft[0].dataLink[280],0.1825,1.77443732419525e-05,0.013698630136986
aircraft[0].dataLink[281],0.1075,1.8448712686557e-05,0.046511627906977
