run,type,module,name,attrname,attrvalue,value
Nonmonitoring-exponential-500-20210226-15:02:57-17204,runattr,,,configname,Nonmonitoring-exponential,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,runattr,,,datetime,20210226-15:02:57,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,runattr,,,experiment,Nonmonitoring-exponential,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,runattr,,,inifile,aerocom.ini,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,runattr,,,iterationvars,$0=50,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,runattr,,,iterationvarsf,50-,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,runattr,,,measurement,$0=50,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,runattr,,,network,Aerocom,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,runattr,,,processid,17204,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,runattr,,,repetition,0,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,runattr,,,replication,#0,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,runattr,,,resultdir,results,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,runattr,,,runnumber,500,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,runattr,,,seedset,0,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,param,,,**.t,2s,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,param,,,**.k,50ms,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,param,,,**.X,0.05s,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,param,,,**.m,1s,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,param,,,**.tDistribution,"""exponential""",
Nonmonitoring-exponential-500-20210226-15:02:57-17204,param,,,**.operationMode,1,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,param,,,**.s,70 byte,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,param,,,**.dimPoolMax,40000,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,param,,,**.dimPoolMin,8000,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,param,,,**.nDL,16,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,param,,,**.nA,1,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,param,,,**.DLMaxCapacity,0,
Nonmonitoring-exponential-500-20210226-15:02:57-17204,param,,,**.trasmitting,false,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,runattr,,,configname,Nonmonitoring-exponential,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,runattr,,,datetime,20210226-15:02:58,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,runattr,,,experiment,Nonmonitoring-exponential,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,runattr,,,inifile,aerocom.ini,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,runattr,,,iterationvars,$0=50,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,runattr,,,iterationvarsf,50-,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,runattr,,,measurement,$0=50,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,runattr,,,network,Aerocom,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,runattr,,,processid,17204,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,runattr,,,repetition,1,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,runattr,,,replication,#1,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,runattr,,,resultdir,results,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,runattr,,,runnumber,501,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,runattr,,,seedset,1,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,param,,,**.t,2s,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,param,,,**.k,50ms,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,param,,,**.X,0.05s,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,param,,,**.m,1s,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,param,,,**.tDistribution,"""exponential""",
Nonmonitoring-exponential-501-20210226-15:02:58-17204,param,,,**.operationMode,1,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,param,,,**.s,70 byte,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,param,,,**.dimPoolMax,40000,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,param,,,**.dimPoolMin,8000,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,param,,,**.nDL,16,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,param,,,**.nA,1,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,param,,,**.DLMaxCapacity,0,
Nonmonitoring-exponential-501-20210226-15:02:58-17204,param,,,**.trasmitting,false,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,runattr,,,configname,Nonmonitoring-exponential,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,runattr,,,datetime,20210226-15:03:09,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,runattr,,,experiment,Nonmonitoring-exponential,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,runattr,,,inifile,aerocom.ini,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,runattr,,,iterationvars,$0=50,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,runattr,,,iterationvarsf,50-,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,runattr,,,measurement,$0=50,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,runattr,,,network,Aerocom,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,runattr,,,processid,17231,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,runattr,,,repetition,10,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,runattr,,,replication,#10,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,runattr,,,resultdir,results,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,runattr,,,runnumber,510,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,runattr,,,seedset,10,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,param,,,**.t,2s,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,param,,,**.k,50ms,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,param,,,**.X,0.05s,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,param,,,**.m,1s,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,param,,,**.tDistribution,"""exponential""",
Nonmonitoring-exponential-510-20210226-15:03:09-17231,param,,,**.operationMode,1,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,param,,,**.s,70 byte,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,param,,,**.dimPoolMax,40000,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,param,,,**.dimPoolMin,8000,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,param,,,**.nDL,16,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,param,,,**.nA,1,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,param,,,**.DLMaxCapacity,0,
Nonmonitoring-exponential-510-20210226-15:03:09-17231,param,,,**.trasmitting,false,
