run,type,module,name,attrname,attrvalue,value
Lognormal-capacity-1500-20210226-15:14:21-19079,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-1500-20210226-15:14:21-19079,runattr,,,datetime,20210226-15:14:21,
Lognormal-capacity-1500-20210226-15:14:21-19079,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-1500-20210226-15:14:21-19079,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-1500-20210226-15:14:21-19079,runattr,,,iterationvars,"$0=13, $1=4.5",
Lognormal-capacity-1500-20210226-15:14:21-19079,runattr,,,iterationvarsf,"13,4.5-",
Lognormal-capacity-1500-20210226-15:14:21-19079,runattr,,,measurement,"$0=13, $1=4.5",
Lognormal-capacity-1500-20210226-15:14:21-19079,runattr,,,network,Aerocom,
Lognormal-capacity-1500-20210226-15:14:21-19079,runattr,,,processid,19079,
Lognormal-capacity-1500-20210226-15:14:21-19079,runattr,,,repetition,0,
Lognormal-capacity-1500-20210226-15:14:21-19079,runattr,,,replication,#0,
Lognormal-capacity-1500-20210226-15:14:21-19079,runattr,,,resultdir,results,
Lognormal-capacity-1500-20210226-15:14:21-19079,runattr,,,runnumber,1500,
Lognormal-capacity-1500-20210226-15:14:21-19079,runattr,,,seedset,0,
Lognormal-capacity-1500-20210226-15:14:21-19079,param,,,**.t,2s,
Lognormal-capacity-1500-20210226-15:14:21-19079,param,,,**.k,13ms,
Lognormal-capacity-1500-20210226-15:14:21-19079,param,,,**.X,0.05s,
Lognormal-capacity-1500-20210226-15:14:21-19079,param,,,**.m,4.5s,
Lognormal-capacity-1500-20210226-15:14:21-19079,param,,,**.tDistribution,"""lognormal""",
Lognormal-capacity-1500-20210226-15:14:21-19079,param,,,**.operationMode,0,
Lognormal-capacity-1500-20210226-15:14:21-19079,param,,,**.s,70 byte,
Lognormal-capacity-1500-20210226-15:14:21-19079,param,,,**.dimPoolMax,40000,
Lognormal-capacity-1500-20210226-15:14:21-19079,param,,,**.dimPoolMin,8000,
Lognormal-capacity-1500-20210226-15:14:21-19079,param,,,**.nDL,16,
Lognormal-capacity-1500-20210226-15:14:21-19079,param,,,**.nA,1,
Lognormal-capacity-1500-20210226-15:14:21-19079,param,,,**.DLMaxCapacity,0,
Lognormal-capacity-1500-20210226-15:14:21-19079,param,,,**.trasmitting,false,
Lognormal-capacity-1501-20210226-15:14:22-19079,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-1501-20210226-15:14:22-19079,runattr,,,datetime,20210226-15:14:22,
Lognormal-capacity-1501-20210226-15:14:22-19079,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-1501-20210226-15:14:22-19079,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-1501-20210226-15:14:22-19079,runattr,,,iterationvars,"$0=13, $1=4.5",
Lognormal-capacity-1501-20210226-15:14:22-19079,runattr,,,iterationvarsf,"13,4.5-",
Lognormal-capacity-1501-20210226-15:14:22-19079,runattr,,,measurement,"$0=13, $1=4.5",
Lognormal-capacity-1501-20210226-15:14:22-19079,runattr,,,network,Aerocom,
Lognormal-capacity-1501-20210226-15:14:22-19079,runattr,,,processid,19079,
Lognormal-capacity-1501-20210226-15:14:22-19079,runattr,,,repetition,1,
Lognormal-capacity-1501-20210226-15:14:22-19079,runattr,,,replication,#1,
Lognormal-capacity-1501-20210226-15:14:22-19079,runattr,,,resultdir,results,
Lognormal-capacity-1501-20210226-15:14:22-19079,runattr,,,runnumber,1501,
Lognormal-capacity-1501-20210226-15:14:22-19079,runattr,,,seedset,1,
Lognormal-capacity-1501-20210226-15:14:22-19079,param,,,**.t,2s,
Lognormal-capacity-1501-20210226-15:14:22-19079,param,,,**.k,13ms,
Lognormal-capacity-1501-20210226-15:14:22-19079,param,,,**.X,0.05s,
Lognormal-capacity-1501-20210226-15:14:22-19079,param,,,**.m,4.5s,
Lognormal-capacity-1501-20210226-15:14:22-19079,param,,,**.tDistribution,"""lognormal""",
Lognormal-capacity-1501-20210226-15:14:22-19079,param,,,**.operationMode,0,
Lognormal-capacity-1501-20210226-15:14:22-19079,param,,,**.s,70 byte,
Lognormal-capacity-1501-20210226-15:14:22-19079,param,,,**.dimPoolMax,40000,
Lognormal-capacity-1501-20210226-15:14:22-19079,param,,,**.dimPoolMin,8000,
Lognormal-capacity-1501-20210226-15:14:22-19079,param,,,**.nDL,16,
Lognormal-capacity-1501-20210226-15:14:22-19079,param,,,**.nA,1,
Lognormal-capacity-1501-20210226-15:14:22-19079,param,,,**.DLMaxCapacity,0,
Lognormal-capacity-1501-20210226-15:14:22-19079,param,,,**.trasmitting,false,
Lognormal-capacity-1510-20210226-15:14:34-19084,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-1510-20210226-15:14:34-19084,runattr,,,datetime,20210226-15:14:34,
Lognormal-capacity-1510-20210226-15:14:34-19084,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-1510-20210226-15:14:34-19084,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-1510-20210226-15:14:34-19084,runattr,,,iterationvars,"$0=13, $1=4.5",
Lognormal-capacity-1510-20210226-15:14:34-19084,runattr,,,iterationvarsf,"13,4.5-",
Lognormal-capacity-1510-20210226-15:14:34-19084,runattr,,,measurement,"$0=13, $1=4.5",
