run,type,module,name,attrname,attrvalue,value
Exponential-capacity-1200-20210226-15:12:21-18677,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1200-20210226-15:12:21-18677,runattr,,,datetime,20210226-15:12:21,
Exponential-capacity-1200-20210226-15:12:21-18677,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1200-20210226-15:12:21-18677,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1200-20210226-15:12:21-18677,runattr,,,iterationvars,"$0=13, $1=0.5",
Exponential-capacity-1200-20210226-15:12:21-18677,runattr,,,iterationvarsf,"13,0.5-",
Exponential-capacity-1200-20210226-15:12:21-18677,runattr,,,measurement,"$0=13, $1=0.5",
Exponential-capacity-1200-20210226-15:12:21-18677,runattr,,,network,Aerocom,
Exponential-capacity-1200-20210226-15:12:21-18677,runattr,,,processid,18677,
Exponential-capacity-1200-20210226-15:12:21-18677,runattr,,,repetition,0,
Exponential-capacity-1200-20210226-15:12:21-18677,runattr,,,replication,#0,
Exponential-capacity-1200-20210226-15:12:21-18677,runattr,,,resultdir,results,
Exponential-capacity-1200-20210226-15:12:21-18677,runattr,,,runnumber,1200,
Exponential-capacity-1200-20210226-15:12:21-18677,runattr,,,seedset,0,
Exponential-capacity-1200-20210226-15:12:21-18677,param,,,**.t,2s,
Exponential-capacity-1200-20210226-15:12:21-18677,param,,,**.k,13ms,
Exponential-capacity-1200-20210226-15:12:21-18677,param,,,**.X,0.05s,
Exponential-capacity-1200-20210226-15:12:21-18677,param,,,**.m,0.5s,
Exponential-capacity-1200-20210226-15:12:21-18677,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-1200-20210226-15:12:21-18677,param,,,**.operationMode,0,
Exponential-capacity-1200-20210226-15:12:21-18677,param,,,**.s,70 byte,
Exponential-capacity-1200-20210226-15:12:21-18677,param,,,**.dimPoolMax,40000,
Exponential-capacity-1200-20210226-15:12:21-18677,param,,,**.dimPoolMin,8000,
Exponential-capacity-1200-20210226-15:12:21-18677,param,,,**.nDL,16,
Exponential-capacity-1200-20210226-15:12:21-18677,param,,,**.nA,1,
Exponential-capacity-1200-20210226-15:12:21-18677,param,,,**.DLMaxCapacity,0,
Exponential-capacity-1200-20210226-15:12:21-18677,param,,,**.trasmitting,false,
Exponential-capacity-1201-20210226-15:12:22-18677,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1201-20210226-15:12:22-18677,runattr,,,datetime,20210226-15:12:22,
Exponential-capacity-1201-20210226-15:12:22-18677,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1201-20210226-15:12:22-18677,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1201-20210226-15:12:22-18677,runattr,,,iterationvars,"$0=13, $1=0.5",
Exponential-capacity-1201-20210226-15:12:22-18677,runattr,,,iterationvarsf,"13,0.5-",
Exponential-capacity-1201-20210226-15:12:22-18677,runattr,,,measurement,"$0=13, $1=0.5",
Exponential-capacity-1201-20210226-15:12:22-18677,runattr,,,network,Aerocom,
Exponential-capacity-1201-20210226-15:12:22-18677,runattr,,,processid,18677,
Exponential-capacity-1201-20210226-15:12:22-18677,runattr,,,repetition,1,
Exponential-capacity-1201-20210226-15:12:22-18677,runattr,,,replication,#1,
Exponential-capacity-1201-20210226-15:12:22-18677,runattr,,,resultdir,results,
Exponential-capacity-1201-20210226-15:12:22-18677,runattr,,,runnumber,1201,
Exponential-capacity-1201-20210226-15:12:22-18677,runattr,,,seedset,1,
