run,type,module,name,attrname,attrvalue,value
Exponential-capacity-1200-20210301-22:00:21-14528,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1200-20210301-22:00:21-14528,runattr,,,datetime,20210301-22:00:21,
Exponential-capacity-1200-20210301-22:00:21-14528,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1200-20210301-22:00:21-14528,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1200-20210301-22:00:21-14528,runattr,,,iterationvars,"$0=10, $1=10",
Exponential-capacity-1200-20210301-22:00:21-14528,runattr,,,iterationvarsf,"10,10-",
Exponential-capacity-1200-20210301-22:00:21-14528,runattr,,,measurement,"$0=10, $1=10",
Exponential-capacity-1200-20210301-22:00:21-14528,runattr,,,network,Aerocom,
Exponential-capacity-1200-20210301-22:00:21-14528,runattr,,,processid,14528,
Exponential-capacity-1200-20210301-22:00:21-14528,runattr,,,repetition,0,
Exponential-capacity-1200-20210301-22:00:21-14528,runattr,,,replication,#0,
Exponential-capacity-1200-20210301-22:00:21-14528,runattr,,,resultdir,results,
Exponential-capacity-1200-20210301-22:00:21-14528,runattr,,,runnumber,1200,
Exponential-capacity-1200-20210301-22:00:21-14528,runattr,,,seedset,0,
Exponential-capacity-1200-20210301-22:00:21-14528,param,,,**.t,2s,
Exponential-capacity-1200-20210301-22:00:21-14528,param,,,**.k,10ms,
Exponential-capacity-1200-20210301-22:00:21-14528,param,,,**.X,10s,
Exponential-capacity-1200-20210301-22:00:21-14528,param,,,**.m,1.5s,
Exponential-capacity-1200-20210301-22:00:21-14528,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-1200-20210301-22:00:21-14528,param,,,**.operationMode,0,
Exponential-capacity-1200-20210301-22:00:21-14528,param,,,**.s,70 byte,
Exponential-capacity-1200-20210301-22:00:21-14528,param,,,**.dimPoolMax,10000,
Exponential-capacity-1200-20210301-22:00:21-14528,param,,,**.dimPoolMin,8000,
Exponential-capacity-1200-20210301-22:00:21-14528,param,,,**.nDL,16,
Exponential-capacity-1200-20210301-22:00:21-14528,param,,,**.nA,1,
Exponential-capacity-1200-20210301-22:00:21-14528,param,,,**.DLMaxCapacity,0,
Exponential-capacity-1200-20210301-22:00:21-14528,param,,,**.trasmitting,false,
Exponential-capacity-1201-20210301-22:00:22-14528,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1201-20210301-22:00:22-14528,runattr,,,datetime,20210301-22:00:22,
Exponential-capacity-1201-20210301-22:00:22-14528,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1201-20210301-22:00:22-14528,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1201-20210301-22:00:22-14528,runattr,,,iterationvars,"$0=10, $1=10",
Exponential-capacity-1201-20210301-22:00:22-14528,runattr,,,iterationvarsf,"10,10-",
Exponential-capacity-1201-20210301-22:00:22-14528,runattr,,,measurement,"$0=10, $1=10",
Exponential-capacity-1201-20210301-22:00:22-14528,runattr,,,network,Aerocom,
Exponential-capacity-1201-20210301-22:00:22-14528,runattr,,,processid,14528,
Exponential-capacity-1201-20210301-22:00:22-14528,runattr,,,repetition,1,
Exponential-capacity-1201-20210301-22:00:22-14528,runattr,,,replication,#1,
Exponential-capacity-1201-20210301-22:00:22-14528,runattr,,,resultdir,results,
Exponential-capacity-1201-20210301-22:00:22-14528,runattr,,,runnumber,1201,
Exponential-capacity-1201-20210301-22:00:22-14528,runattr,,,seedset,1,
Exponential-capacity-1201-20210301-22:00:22-14528,param,,,**.t,2s,
Exponential-capacity-1201-20210301-22:00:22-14528,param,,,**.k,10ms,
Exponential-capacity-1201-20210301-22:00:22-14528,param,,,**.X,10s,
Exponential-capacity-1201-20210301-22:00:22-14528,param,,,**.m,1.5s,
Exponential-capacity-1201-20210301-22:00:22-14528,param,,,**.tDistribution,"""exponential""",
