run,type,module,name,attrname,attrvalue,value
Exponential-capacity-300-20210226-17:24:55-15267,runattr,,,configname,Exponential-capacity,
Exponential-capacity-300-20210226-17:24:55-15267,runattr,,,datetime,20210226-17:24:55,
Exponential-capacity-300-20210226-17:24:55-15267,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-300-20210226-17:24:55-15267,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-300-20210226-17:24:55-15267,runattr,,,iterationvars,$0=4.5,
Exponential-capacity-300-20210226-17:24:55-15267,runattr,,,iterationvarsf,4.5-,
Exponential-capacity-300-20210226-17:24:55-15267,runattr,,,measurement,$0=4.5,
Exponential-capacity-300-20210226-17:24:55-15267,runattr,,,network,Aerocom,
Exponential-capacity-300-20210226-17:24:55-15267,runattr,,,processid,15267,
Exponential-capacity-300-20210226-17:24:55-15267,runattr,,,repetition,0,
Exponential-capacity-300-20210226-17:24:55-15267,runattr,,,replication,#0,
Exponential-capacity-300-20210226-17:24:55-15267,runattr,,,resultdir,results,
Exponential-capacity-300-20210226-17:24:55-15267,runattr,,,runnumber,300,
Exponential-capacity-300-20210226-17:24:55-15267,runattr,,,seedset,0,
Exponential-capacity-300-20210226-17:24:55-15267,param,,,**.t,2s,
Exponential-capacity-300-20210226-17:24:55-15267,param,,,**.k,35ms,
Exponential-capacity-300-20210226-17:24:55-15267,param,,,**.X,0.05s,
Exponential-capacity-300-20210226-17:24:55-15267,param,,,**.m,4.5s,
Exponential-capacity-300-20210226-17:24:55-15267,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-300-20210226-17:24:55-15267,param,,,**.operationMode,0,
Exponential-capacity-300-20210226-17:24:55-15267,param,,,**.s,70 byte,
Exponential-capacity-300-20210226-17:24:55-15267,param,,,**.dimPoolMax,10000,
Exponential-capacity-300-20210226-17:24:55-15267,param,,,**.dimPoolMin,8000,
Exponential-capacity-300-20210226-17:24:55-15267,param,,,**.nDL,16,
Exponential-capacity-300-20210226-17:24:55-15267,param,,,**.nA,1,
Exponential-capacity-300-20210226-17:24:55-15267,param,,,**.DLMaxCapacity,0,
Exponential-capacity-300-20210226-17:24:55-15267,param,,,**.trasmitting,false,
Exponential-capacity-301-20210226-17:24:57-15267,runattr,,,configname,Exponential-capacity,
Exponential-capacity-301-20210226-17:24:57-15267,runattr,,,datetime,20210226-17:24:57,
Exponential-capacity-301-20210226-17:24:57-15267,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-301-20210226-17:24:57-15267,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-301-20210226-17:24:57-15267,runattr,,,iterationvars,$0=4.5,
Exponential-capacity-301-20210226-17:24:57-15267,runattr,,,iterationvarsf,4.5-,
Exponential-capacity-301-20210226-17:24:57-15267,runattr,,,measurement,$0=4.5,
Exponential-capacity-301-20210226-17:24:57-15267,runattr,,,network,Aerocom,
Exponential-capacity-301-20210226-17:24:57-15267,runattr,,,processid,15267,
Exponential-capacity-301-20210226-17:24:57-15267,runattr,,,repetition,1,
Exponential-capacity-301-20210226-17:24:57-15267,runattr,,,replication,#1,
Exponential-capacity-301-20210226-17:24:57-15267,runattr,,,resultdir,results,
Exponential-capacity-301-20210226-17:24:57-15267,runattr,,,runnumber,301,
Exponential-capacity-301-20210226-17:24:57-15267,runattr,,,seedset,1,
Exponential-capacity-301-20210226-17:24:57-15267,param,,,**.t,2s,
Exponential-capacity-301-20210226-17:24:57-15267,param,,,**.k,35ms,
Exponential-capacity-301-20210226-17:24:57-15267,param,,,**.X,0.05s,
Exponential-capacity-301-20210226-17:24:57-15267,param,,,**.m,4.5s,
Exponential-capacity-301-20210226-17:24:57-15267,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-301-20210226-17:24:57-15267,param,,,**.operationMode,0,
Exponential-capacity-301-20210226-17:24:57-15267,param,,,**.s,70 byte,
Exponential-capacity-301-20210226-17:24:57-15267,param,,,**.dimPoolMax,10000,
Exponential-capacity-301-20210226-17:24:57-15267,param,,,**.dimPoolMin,8000,
Exponential-capacity-301-20210226-17:24:57-15267,param,,,**.nDL,16,
Exponential-capacity-301-20210226-17:24:57-15267,param,,,**.nA,1,
Exponential-capacity-301-20210226-17:24:57-15267,param,,,**.DLMaxCapacity,0,
Exponential-capacity-301-20210226-17:24:57-15267,param,,,**.trasmitting,false,
Exponential-capacity-310-20210226-17:24:56-15272,runattr,,,configname,Exponential-capacity,
Exponential-capacity-310-20210226-17:24:56-15272,runattr,,,datetime,20210226-17:24:56,
