run,type,module,name,attrname,attrvalue,value
Nonmonitoring-exponential-200-20210226-11:13:50-2428,runattr,,,configname,Nonmonitoring-exponential,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,runattr,,,datetime,20210226-11:13:50,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,runattr,,,experiment,Nonmonitoring-exponential,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,runattr,,,inifile,aerocom.ini,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,runattr,,,iterationvars,$0=13,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,runattr,,,iterationvarsf,13-,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,runattr,,,measurement,$0=13,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,runattr,,,network,Aerocom,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,runattr,,,processid,2428,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,runattr,,,repetition,0,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,runattr,,,replication,#0,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,runattr,,,resultdir,results,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,runattr,,,runnumber,200,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,runattr,,,seedset,0,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,param,,,**.t,2s,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,param,,,**.k,13ms,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,param,,,**.X,0.05s,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,param,,,**.m,1s,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,param,,,**.tDistribution,"""exponential""",
Nonmonitoring-exponential-200-20210226-11:13:50-2428,param,,,**.operationMode,1,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,param,,,**.s,70 byte,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,param,,,**.dimPoolMax,10000,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,param,,,**.dimPoolMin,8000,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,param,,,**.nDL,16,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,param,,,**.nA,1,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,param,,,**.DLMaxCapacity,0,
Nonmonitoring-exponential-200-20210226-11:13:50-2428,param,,,**.trasmitting,false,
Nonmonitoring-exponential-201-20210226-11:13:58-2428,runattr,,,configname,Nonmonitoring-exponential,
Nonmonitoring-exponential-201-20210226-11:13:58-2428,runattr,,,datetime,20210226-11:13:58,
Nonmonitoring-exponential-201-20210226-11:13:58-2428,runattr,,,experiment,Nonmonitoring-exponential,
Nonmonitoring-exponential-201-20210226-11:13:58-2428,runattr,,,inifile,aerocom.ini,
Nonmonitoring-exponential-201-20210226-11:13:58-2428,runattr,,,iterationvars,$0=13,
Nonmonitoring-exponential-201-20210226-11:13:58-2428,runattr,,,iterationvarsf,13-,
Nonmonitoring-exponential-201-20210226-11:13:58-2428,runattr,,,measurement,$0=13,
