run,type,module,name,attrname,attrvalue,value
Lognormal-capacity-1200-20210226-11:21:45-7204,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-1200-20210226-11:21:45-7204,runattr,,,datetime,20210226-11:21:45,
Lognormal-capacity-1200-20210226-11:21:45-7204,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-1200-20210226-11:21:45-7204,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-1200-20210226-11:21:45-7204,runattr,,,iterationvars,"$0=13, $1=0.5",
Lognormal-capacity-1200-20210226-11:21:45-7204,runattr,,,iterationvarsf,"13,0.5-",
Lognormal-capacity-1200-20210226-11:21:45-7204,runattr,,,measurement,"$0=13, $1=0.5",
Lognormal-capacity-1200-20210226-11:21:45-7204,runattr,,,network,Aerocom,
Lognormal-capacity-1200-20210226-11:21:45-7204,runattr,,,processid,7204,
Lognormal-capacity-1200-20210226-11:21:45-7204,runattr,,,repetition,0,
Lognormal-capacity-1200-20210226-11:21:45-7204,runattr,,,replication,#0,
Lognormal-capacity-1200-20210226-11:21:45-7204,runattr,,,resultdir,results,
Lognormal-capacity-1200-20210226-11:21:45-7204,runattr,,,runnumber,1200,
Lognormal-capacity-1200-20210226-11:21:45-7204,runattr,,,seedset,0,
Lognormal-capacity-1200-20210226-11:21:45-7204,param,,,**.t,2s,
Lognormal-capacity-1200-20210226-11:21:45-7204,param,,,**.k,13ms,
Lognormal-capacity-1200-20210226-11:21:45-7204,param,,,**.X,0.05s,
Lognormal-capacity-1200-20210226-11:21:45-7204,param,,,**.m,0.5s,
Lognormal-capacity-1200-20210226-11:21:45-7204,param,,,**.tDistribution,"""lognormal""",
Lognormal-capacity-1200-20210226-11:21:45-7204,param,,,**.operationMode,0,
Lognormal-capacity-1200-20210226-11:21:45-7204,param,,,**.s,70 byte,
Lognormal-capacity-1200-20210226-11:21:45-7204,param,,,**.dimPoolMax,10000,
Lognormal-capacity-1200-20210226-11:21:45-7204,param,,,**.dimPoolMin,8000,
Lognormal-capacity-1200-20210226-11:21:45-7204,param,,,**.nDL,16,
Lognormal-capacity-1200-20210226-11:21:45-7204,param,,,**.nA,1,
Lognormal-capacity-1200-20210226-11:21:45-7204,param,,,**.DLMaxCapacity,0,
Lognormal-capacity-1200-20210226-11:21:45-7204,param,,,**.trasmitting,false,
Lognormal-capacity-1201-20210226-11:21:46-7204,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-1201-20210226-11:21:46-7204,runattr,,,datetime,20210226-11:21:46,
Lognormal-capacity-1201-20210226-11:21:46-7204,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-1201-20210226-11:21:46-7204,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-1201-20210226-11:21:46-7204,runattr,,,iterationvars,"$0=13, $1=0.5",
Lognormal-capacity-1201-20210226-11:21:46-7204,runattr,,,iterationvarsf,"13,0.5-",
Lognormal-capacity-1201-20210226-11:21:46-7204,runattr,,,measurement,"$0=13, $1=0.5",
Lognormal-capacity-1201-20210226-11:21:46-7204,runattr,,,network,Aerocom,
Lognormal-capacity-1201-20210226-11:21:46-7204,runattr,,,processid,7204,
Lognormal-capacity-1201-20210226-11:21:46-7204,runattr,,,repetition,1,
Lognormal-capacity-1201-20210226-11:21:46-7204,runattr,,,replication,#1,
Lognormal-capacity-1201-20210226-11:21:46-7204,runattr,,,resultdir,results,
Lognormal-capacity-1201-20210226-11:21:46-7204,runattr,,,runnumber,1201,
Lognormal-capacity-1201-20210226-11:21:46-7204,runattr,,,seedset,1,
Lognormal-capacity-1201-20210226-11:21:46-7204,param,,,**.t,2s,
Lognormal-capacity-1201-20210226-11:21:46-7204,param,,,**.k,13ms,
Lognormal-capacity-1201-20210226-11:21:46-7204,param,,,**.X,0.05s,
Lognormal-capacity-1201-20210226-11:21:46-7204,param,,,**.m,0.5s,
Lognormal-capacity-1201-20210226-11:21:46-7204,param,,,**.tDistribution,"""lognormal""",
Lognormal-capacity-1201-20210226-11:21:46-7204,param,,,**.operationMode,0,
Lognormal-capacity-1201-20210226-11:21:46-7204,param,,,**.s,70 byte,
Lognormal-capacity-1201-20210226-11:21:46-7204,param,,,**.dimPoolMax,10000,
Lognormal-capacity-1201-20210226-11:21:46-7204,param,,,**.dimPoolMin,8000,
Lognormal-capacity-1201-20210226-11:21:46-7204,param,,,**.nDL,16,
Lognormal-capacity-1201-20210226-11:21:46-7204,param,,,**.nA,1,
Lognormal-capacity-1201-20210226-11:21:46-7204,param,,,**.DLMaxCapacity,0,
Lognormal-capacity-1201-20210226-11:21:46-7204,param,,,**.trasmitting,false,
Lognormal-capacity-1210-20210226-11:21:48-7209,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-1210-20210226-11:21:48-7209,runattr,,,datetime,20210226-11:21:48,
Lognormal-capacity-1210-20210226-11:21:48-7209,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-1210-20210226-11:21:48-7209,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-1210-20210226-11:21:48-7209,runattr,,,iterationvars,"$0=13, $1=0.5",
Lognormal-capacity-1210-20210226-11:21:48-7209,runattr,,,iterationvarsf,"13,0.5-",
Lognormal-capacity-1210-20210226-11:21:48-7209,runattr,,,measurement,"$0=13, $1=0.5",
Lognormal-capacity-1210-20210226-11:21:48-7209,runattr,,,network,Aerocom,
Lognormal-capacity-1210-20210226-11:21:48-7209,runattr,,,processid,7209,
Lognormal-capacity-1210-20210226-11:21:48-7209,runattr,,,repetition,10,
Lognormal-capacity-1210-20210226-11:21:48-7209,runattr,,,replication,#10,
Lognormal-capacity-1210-20210226-11:21:48-7209,runattr,,,resultdir,results,
Lognormal-capacity-1210-20210226-11:21:48-7209,runattr,,,runnumber,1210,
Lognormal-capacity-1210-20210226-11:21:48-7209,runattr,,,seedset,10,
Lognormal-capacity-1210-20210226-11:21:48-7209,param,,,**.t,2s,
Lognormal-capacity-1210-20210226-11:21:48-7209,param,,,**.k,13ms,
Lognormal-capacity-1210-20210226-11:21:48-7209,param,,,**.X,0.05s,
Lognormal-capacity-1210-20210226-11:21:48-7209,param,,,**.m,0.5s,
Lognormal-capacity-1210-20210226-11:21:48-7209,param,,,**.tDistribution,"""lognormal""",
Lognormal-capacity-1210-20210226-11:21:48-7209,param,,,**.operationMode,0,
Lognormal-capacity-1210-20210226-11:21:48-7209,param,,,**.s,70 byte,
Lognormal-capacity-1210-20210226-11:21:48-7209,param,,,**.dimPoolMax,10000,
Lognormal-capacity-1210-20210226-11:21:48-7209,param,,,**.dimPoolMin,8000,
Lognormal-capacity-1210-20210226-11:21:48-7209,param,,,**.nDL,16,
Lognormal-capacity-1210-20210226-11:21:48-7209,param,,,**.nA,1,
Lognormal-capacity-1210-20210226-11:21:48-7209,param,,,**.DLMaxCapacity,0,
Lognormal-capacity-1210-20210226-11:21:48-7209,param,,,**.trasmitting,false,
Lognormal-capacity-1211-20210226-11:21:50-7209,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-1211-20210226-11:21:50-7209,runattr,,,datetime,20210226-11:21:50,
Lognormal-capacity-1211-20210226-11:21:50-7209,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-1211-20210226-11:21:50-7209,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-1211-20210226-11:21:50-7209,runattr,,,iterationvars,"$0=13, $1=0.5",
Lognormal-capacity-1211-20210226-11:21:50-7209,runattr,,,iterationvarsf,"13,0.5-",
Lognormal-capacity-1211-20210226-11:21:50-7209,runattr,,,measurement,"$0=13, $1=0.5",
Lognormal-capacity-1211-20210226-11:21:50-7209,runattr,,,network,Aerocom,
Lognormal-capacity-1211-20210226-11:21:50-7209,runattr,,,processid,7209,
Lognormal-capacity-1211-20210226-11:21:50-7209,runattr,,,repetition,11,
Lognormal-capacity-1211-20210226-11:21:50-7209,runattr,,,replication,#11,
Lognormal-capacity-1211-20210226-11:21:50-7209,runattr,,,resultdir,results,
Lognormal-capacity-1211-20210226-11:21:50-7209,runattr,,,runnumber,1211,
Lognormal-capacity-1211-20210226-11:21:50-7209,runattr,,,seedset,11,
Lognormal-capacity-1211-20210226-11:21:50-7209,param,,,**.t,2s,
Lognormal-capacity-1211-20210226-11:21:50-7209,param,,,**.k,13ms,
Lognormal-capacity-1211-20210226-11:21:50-7209,param,,,**.X,0.05s,
Lognormal-capacity-1211-20210226-11:21:50-7209,param,,,**.m,0.5s,
Lognormal-capacity-1211-20210226-11:21:50-7209,param,,,**.tDistribution,"""lognormal""",
Lognormal-capacity-1211-20210226-11:21:50-7209,param,,,**.operationMode,0,
Lognormal-capacity-1211-20210226-11:21:50-7209,param,,,**.s,70 byte,
Lognormal-capacity-1211-20210226-11:21:50-7209,param,,,**.dimPoolMax,10000,
Lognormal-capacity-1211-20210226-11:21:50-7209,param,,,**.dimPoolMin,8000,
Lognormal-capacity-1211-20210226-11:21:50-7209,param,,,**.nDL,16,
Lognormal-capacity-1211-20210226-11:21:50-7209,param,,,**.nA,1,
Lognormal-capacity-1211-20210226-11:21:50-7209,param,,,**.DLMaxCapacity,0,
Lognormal-capacity-1211-20210226-11:21:50-7209,param,,,**.trasmitting,false,
Lognormal-capacity-1213-20210226-11:22:02-7209,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-1213-20210226-11:22:02-7209,runattr,,,datetime,20210226-11:22:02,
Lognormal-capacity-1213-20210226-11:22:02-7209,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-1213-20210226-11:22:02-7209,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-1213-20210226-11:22:02-7209,runattr,,,iterationvars,"$0=13, $1=0.5",
Lognormal-capacity-1213-20210226-11:22:02-7209,runattr,,,iterationvarsf,"13,0.5-",
Lognormal-capacity-1213-20210226-11:22:02-7209,runattr,,,measurement,"$0=13, $1=0.5",
Lognormal-capacity-1213-20210226-11:22:02-7209,runattr,,,network,Aerocom,
Lognormal-capacity-1213-20210226-11:22:02-7209,runattr,,,processid,7209,
Lognormal-capacity-1213-20210226-11:22:02-7209,runattr,,,repetition,13,
Lognormal-capacity-1213-20210226-11:22:02-7209,runattr,,,replication,#13,
Lognormal-capacity-1213-20210226-11:22:02-7209,runattr,,,resultdir,results,
Lognormal-capacity-1213-20210226-11:22:02-7209,runattr,,,runnumber,1213,
Lognormal-capacity-1213-20210226-11:22:02-7209,runattr,,,seedset,13,
Lognormal-capacity-1213-20210226-11:22:02-7209,param,,,**.t,2s,
Lognormal-capacity-1213-20210226-11:22:02-7209,param,,,**.k,13ms,
Lognormal-capacity-1213-20210226-11:22:02-7209,param,,,**.X,0.05s,
