run,type,module,name,attrname,attrvalue,value
Exponential-capacity-1700-20210226-11:24:56-8826,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1700-20210226-11:24:56-8826,runattr,,,datetime,20210226-11:24:56,
Exponential-capacity-1700-20210226-11:24:56-8826,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1700-20210226-11:24:56-8826,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1700-20210226-11:24:56-8826,runattr,,,iterationvars,"$0=13, $1=20",
Exponential-capacity-1700-20210226-11:24:56-8826,runattr,,,iterationvarsf,"13,20-",
Exponential-capacity-1700-20210226-11:24:56-8826,runattr,,,measurement,"$0=13, $1=20",
Exponential-capacity-1700-20210226-11:24:56-8826,runattr,,,network,Aerocom,
Exponential-capacity-1700-20210226-11:24:56-8826,runattr,,,processid,8826,
Exponential-capacity-1700-20210226-11:24:56-8826,runattr,,,repetition,0,
Exponential-capacity-1700-20210226-11:24:56-8826,runattr,,,replication,#0,
Exponential-capacity-1700-20210226-11:24:56-8826,runattr,,,resultdir,results,
Exponential-capacity-1700-20210226-11:24:56-8826,runattr,,,runnumber,1700,
Exponential-capacity-1700-20210226-11:24:56-8826,runattr,,,seedset,0,
Exponential-capacity-1700-20210226-11:24:56-8826,param,,,**.t,2s,
Exponential-capacity-1700-20210226-11:24:56-8826,param,,,**.k,13ms,
Exponential-capacity-1700-20210226-11:24:56-8826,param,,,**.X,0.05s,
Exponential-capacity-1700-20210226-11:24:56-8826,param,,,**.m,20s,
Exponential-capacity-1700-20210226-11:24:56-8826,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-1700-20210226-11:24:56-8826,param,,,**.operationMode,0,
Exponential-capacity-1700-20210226-11:24:56-8826,param,,,**.s,70 byte,
Exponential-capacity-1700-20210226-11:24:56-8826,param,,,**.dimPoolMax,10000,
Exponential-capacity-1700-20210226-11:24:56-8826,param,,,**.dimPoolMin,8000,
Exponential-capacity-1700-20210226-11:24:56-8826,param,,,**.nDL,16,
Exponential-capacity-1700-20210226-11:24:56-8826,param,,,**.nA,1,
Exponential-capacity-1700-20210226-11:24:56-8826,param,,,**.DLMaxCapacity,0,
Exponential-capacity-1700-20210226-11:24:56-8826,param,,,**.trasmitting,false,
Exponential-capacity-1701-20210226-11:24:57-8826,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1701-20210226-11:24:57-8826,runattr,,,datetime,20210226-11:24:57,
Exponential-capacity-1701-20210226-11:24:57-8826,runattr,,,experiment,Exponential-capacity,
