run,type,module,name,attrname,attrvalue,value
Exponential-capacity-2600-20210226-11:28:44-11494,runattr,,,configname,Exponential-capacity,
Exponential-capacity-2600-20210226-11:28:44-11494,runattr,,,datetime,20210226-11:28:44,
Exponential-capacity-2600-20210226-11:28:44-11494,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-2600-20210226-11:28:44-11494,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-2600-20210226-11:28:44-11494,runattr,,,iterationvars,"$0=20, $1=1.8",
Exponential-capacity-2600-20210226-11:28:44-11494,runattr,,,iterationvarsf,"20,1.8-",
Exponential-capacity-2600-20210226-11:28:44-11494,runattr,,,measurement,"$0=20, $1=1.8",
Exponential-capacity-2600-20210226-11:28:44-11494,runattr,,,network,Aerocom,
Exponential-capacity-2600-20210226-11:28:44-11494,runattr,,,processid,11494,
Exponential-capacity-2600-20210226-11:28:44-11494,runattr,,,repetition,0,
Exponential-capacity-2600-20210226-11:28:44-11494,runattr,,,replication,#0,
Exponential-capacity-2600-20210226-11:28:44-11494,runattr,,,resultdir,results,
Exponential-capacity-2600-20210226-11:28:44-11494,runattr,,,runnumber,2600,
Exponential-capacity-2600-20210226-11:28:44-11494,runattr,,,seedset,0,
Exponential-capacity-2600-20210226-11:28:44-11494,param,,,**.t,2s,
Exponential-capacity-2600-20210226-11:28:44-11494,param,,,**.k,20ms,
Exponential-capacity-2600-20210226-11:28:44-11494,param,,,**.X,0.05s,
Exponential-capacity-2600-20210226-11:28:44-11494,param,,,**.m,1.8s,
Exponential-capacity-2600-20210226-11:28:44-11494,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-2600-20210226-11:28:44-11494,param,,,**.operationMode,0,
Exponential-capacity-2600-20210226-11:28:44-11494,param,,,**.s,70 byte,
Exponential-capacity-2600-20210226-11:28:44-11494,param,,,**.dimPoolMax,10000,
Exponential-capacity-2600-20210226-11:28:44-11494,param,,,**.dimPoolMin,8000,
Exponential-capacity-2600-20210226-11:28:44-11494,param,,,**.nDL,16,
Exponential-capacity-2600-20210226-11:28:44-11494,param,,,**.nA,1,
Exponential-capacity-2600-20210226-11:28:44-11494,param,,,**.DLMaxCapacity,0,
Exponential-capacity-2600-20210226-11:28:44-11494,param,,,**.trasmitting,false,
Exponential-capacity-2601-20210226-11:28:45-11494,runattr,,,configname,Exponential-capacity,
Exponential-capacity-2601-20210226-11:28:45-11494,runattr,,,datetime,20210226-11:28:45,
Exponential-capacity-2601-20210226-11:28:45-11494,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-2601-20210226-11:28:45-11494,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-2601-20210226-11:28:45-11494,runattr,,,iterationvars,"$0=20, $1=1.8",
Exponential-capacity-2601-20210226-11:28:45-11494,runattr,,,iterationvarsf,"20,1.8-",
Exponential-capacity-2601-20210226-11:28:45-11494,runattr,,,measurement,"$0=20, $1=1.8",
Exponential-capacity-2601-20210226-11:28:45-11494,runattr,,,network,Aerocom,
Exponential-capacity-2601-20210226-11:28:45-11494,runattr,,,processid,11494,
Exponential-capacity-2601-20210226-11:28:45-11494,runattr,,,repetition,1,
Exponential-capacity-2601-20210226-11:28:45-11494,runattr,,,replication,#1,
Exponential-capacity-2601-20210226-11:28:45-11494,runattr,,,resultdir,results,
Exponential-capacity-2601-20210226-11:28:45-11494,runattr,,,runnumber,2601,
Exponential-capacity-2601-20210226-11:28:45-11494,runattr,,,seedset,1,
Exponential-capacity-2601-20210226-11:28:45-11494,param,,,**.t,2s,
Exponential-capacity-2601-20210226-11:28:45-11494,param,,,**.k,20ms,
Exponential-capacity-2601-20210226-11:28:45-11494,param,,,**.X,0.05s,
Exponential-capacity-2601-20210226-11:28:45-11494,param,,,**.m,1.8s,
Exponential-capacity-2601-20210226-11:28:45-11494,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-2601-20210226-11:28:45-11494,param,,,**.operationMode,0,
Exponential-capacity-2601-20210226-11:28:45-11494,param,,,**.s,70 byte,
Exponential-capacity-2601-20210226-11:28:45-11494,param,,,**.dimPoolMax,10000,
Exponential-capacity-2601-20210226-11:28:45-11494,param,,,**.dimPoolMin,8000,
Exponential-capacity-2601-20210226-11:28:45-11494,param,,,**.nDL,16,
Exponential-capacity-2601-20210226-11:28:45-11494,param,,,**.nA,1,
Exponential-capacity-2601-20210226-11:28:45-11494,param,,,**.DLMaxCapacity,0,
Exponential-capacity-2601-20210226-11:28:45-11494,param,,,**.trasmitting,false,
Exponential-capacity-2610-20210226-11:28:49-11677,runattr,,,configname,Exponential-capacity,
Exponential-capacity-2610-20210226-11:28:49-11677,runattr,,,datetime,20210226-11:28:49,
Exponential-capacity-2610-20210226-11:28:49-11677,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-2610-20210226-11:28:49-11677,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-2610-20210226-11:28:49-11677,runattr,,,iterationvars,"$0=20, $1=1.8",
Exponential-capacity-2610-20210226-11:28:49-11677,runattr,,,iterationvarsf,"20,1.8-",
Exponential-capacity-2610-20210226-11:28:49-11677,runattr,,,measurement,"$0=20, $1=1.8",
Exponential-capacity-2610-20210226-11:28:49-11677,runattr,,,network,Aerocom,
Exponential-capacity-2610-20210226-11:28:49-11677,runattr,,,processid,11677,
Exponential-capacity-2610-20210226-11:28:49-11677,runattr,,,repetition,10,
Exponential-capacity-2610-20210226-11:28:49-11677,runattr,,,replication,#10,
Exponential-capacity-2610-20210226-11:28:49-11677,runattr,,,resultdir,results,
Exponential-capacity-2610-20210226-11:28:49-11677,runattr,,,runnumber,2610,
Exponential-capacity-2610-20210226-11:28:49-11677,runattr,,,seedset,10,
Exponential-capacity-2610-20210226-11:28:49-11677,param,,,**.t,2s,
Exponential-capacity-2610-20210226-11:28:49-11677,param,,,**.k,20ms,
