count,mean,std,min,25%,50%,75%,95%,max,name,ci95_l,ci95_h,ci99_l,ci99_h
1000.0,8997.34677018976,52.21792319308154,8844.5740613466,8960.476296589673,8997.949029928099,9033.034058359175,9081.12445424254,9147.0242121542,actualCapacity,8994.110269779072,9000.58327060045,8993.086478832834,9001.607061546687
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meanMalus,0.0,0.0,0.0,0.0
1000.0,1.4687966801081835,0.09419351314713555,1.2203053277632,1.403121483737475,1.46368695392545,1.5271403513059498,1.626188144641865,1.8901984795143,queueLength,1.4629585056779675,1.4746348545383996,1.461111736215348,1.476481624001019
1000.0,39016.38,197.29282820229443,38372.0,38880.75,39017.0,39152.25,39326.0,39858.0,receivedPackets,39004.15166381854,39028.60833618145,39000.2835166591,39032.47648334089
1000.0,0.022490439921504478,0.00086104785508144,0.020305658817437,0.02190169589156775,0.022449625927357497,0.02302628804533925,0.023928504818917198,0.026206020018988,responseTime,0.022437071622533864,0.02254380822047509,0.02242018981367581,0.022560690029333145
16000.0,2438.52375,9444.785692869635,0.0,0.0,0.0,0.0,38844.05,39858.0,sentPackets,2292.175279471966,2584.8722205280337,2245.8813755294245,2631.166124470575
1000.0,0.00780148818186281,4.552338755373655e-05,0.0076717463661634,0.007770532504048876,0.0078005756164707,0.0078338426667781,0.007877586043472624,0.0079349378889996,serviceTime,0.007798666613069874,0.0078043097506557465,0.00779777407600272,0.0078052022877229
1000.0,0.014688950641276483,0.0008322924043897132,0.01254897150374,0.014104764858942,0.014645684913753,0.015203903446990501,0.01607111656984335,0.018334854740633,waitingTime,0.014637364623604746,0.01474053665894822,0.014621046597606543,0.014756854684946422
