run,type,module,name,attrname,attrvalue,value
Exponential-capacity-1500-20210301-22:23:19-26594,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1500-20210301-22:23:19-26594,runattr,,,datetime,20210301-22:23:19,
Exponential-capacity-1500-20210301-22:23:19-26594,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1500-20210301-22:23:19-26594,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1500-20210301-22:23:19-26594,runattr,,,iterationvars,"$0=13, $1=0.05",
Exponential-capacity-1500-20210301-22:23:19-26594,runattr,,,iterationvarsf,"13,0.05-",
Exponential-capacity-1500-20210301-22:23:19-26594,runattr,,,measurement,"$0=13, $1=0.05",
Exponential-capacity-1500-20210301-22:23:19-26594,runattr,,,network,Aerocom,
Exponential-capacity-1500-20210301-22:23:19-26594,runattr,,,processid,26594,
Exponential-capacity-1500-20210301-22:23:19-26594,runattr,,,repetition,0,
Exponential-capacity-1500-20210301-22:23:19-26594,runattr,,,replication,#0,
Exponential-capacity-1500-20210301-22:23:19-26594,runattr,,,resultdir,results,
Exponential-capacity-1500-20210301-22:23:19-26594,runattr,,,runnumber,1500,
Exponential-capacity-1500-20210301-22:23:19-26594,runattr,,,seedset,0,
Exponential-capacity-1500-20210301-22:23:19-26594,param,,,**.t,2s,
Exponential-capacity-1500-20210301-22:23:19-26594,param,,,**.k,13ms,
Exponential-capacity-1500-20210301-22:23:19-26594,param,,,**.X,0.05s,
Exponential-capacity-1500-20210301-22:23:19-26594,param,,,**.m,12s,
Exponential-capacity-1500-20210301-22:23:19-26594,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-1500-20210301-22:23:19-26594,param,,,**.operationMode,0,
Exponential-capacity-1500-20210301-22:23:19-26594,param,,,**.s,70 byte,
Exponential-capacity-1500-20210301-22:23:19-26594,param,,,**.dimPoolMax,10000,
Exponential-capacity-1500-20210301-22:23:19-26594,param,,,**.dimPoolMin,8000,
Exponential-capacity-1500-20210301-22:23:19-26594,param,,,**.nDL,16,
Exponential-capacity-1500-20210301-22:23:19-26594,param,,,**.nA,1,
Exponential-capacity-1500-20210301-22:23:19-26594,param,,,**.DLMaxCapacity,0,
Exponential-capacity-1500-20210301-22:23:19-26594,param,,,**.trasmitting,false,
Exponential-capacity-1501-20210301-22:23:19-26594,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1501-20210301-22:23:19-26594,runattr,,,datetime,20210301-22:23:19,
Exponential-capacity-1501-20210301-22:23:19-26594,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1501-20210301-22:23:19-26594,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1501-20210301-22:23:19-26594,runattr,,,iterationvars,"$0=13, $1=0.05",
Exponential-capacity-1501-20210301-22:23:19-26594,runattr,,,iterationvarsf,"13,0.05-",
Exponential-capacity-1501-20210301-22:23:19-26594,runattr,,,measurement,"$0=13, $1=0.05",
Exponential-capacity-1501-20210301-22:23:19-26594,runattr,,,network,Aerocom,
Exponential-capacity-1501-20210301-22:23:19-26594,runattr,,,processid,26594,
Exponential-capacity-1501-20210301-22:23:19-26594,runattr,,,repetition,1,
Exponential-capacity-1501-20210301-22:23:19-26594,runattr,,,replication,#1,
Exponential-capacity-1501-20210301-22:23:19-26594,runattr,,,resultdir,results,
Exponential-capacity-1501-20210301-22:23:19-26594,runattr,,,runnumber,1501,
Exponential-capacity-1501-20210301-22:23:19-26594,runattr,,,seedset,1,
Exponential-capacity-1501-20210301-22:23:19-26594,param,,,**.t,2s,
Exponential-capacity-1501-20210301-22:23:19-26594,param,,,**.k,13ms,
Exponential-capacity-1501-20210301-22:23:19-26594,param,,,**.X,0.05s,
Exponential-capacity-1501-20210301-22:23:19-26594,param,,,**.m,12s,
Exponential-capacity-1501-20210301-22:23:19-26594,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-1501-20210301-22:23:19-26594,param,,,**.operationMode,0,
Exponential-capacity-1501-20210301-22:23:19-26594,param,,,**.s,70 byte,
Exponential-capacity-1501-20210301-22:23:19-26594,param,,,**.dimPoolMax,10000,
Exponential-capacity-1501-20210301-22:23:19-26594,param,,,**.dimPoolMin,8000,
Exponential-capacity-1501-20210301-22:23:19-26594,param,,,**.nDL,16,
Exponential-capacity-1501-20210301-22:23:19-26594,param,,,**.nA,1,
Exponential-capacity-1501-20210301-22:23:19-26594,param,,,**.DLMaxCapacity,0,
Exponential-capacity-1501-20210301-22:23:19-26594,param,,,**.trasmitting,false,
Exponential-capacity-1510-20210301-22:23:19-26599,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1510-20210301-22:23:19-26599,runattr,,,datetime,20210301-22:23:19,
Exponential-capacity-1510-20210301-22:23:19-26599,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1510-20210301-22:23:19-26599,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1510-20210301-22:23:19-26599,runattr,,,iterationvars,"$0=13, $1=0.05",
Exponential-capacity-1510-20210301-22:23:19-26599,runattr,,,iterationvarsf,"13,0.05-",
Exponential-capacity-1510-20210301-22:23:19-26599,runattr,,,measurement,"$0=13, $1=0.05",
