run,type,module,name,attrname,attrvalue,value
Exponential-capacity-1700-20210301-22:23:24-26720,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1700-20210301-22:23:24-26720,runattr,,,datetime,20210301-22:23:24,
Exponential-capacity-1700-20210301-22:23:24-26720,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1700-20210301-22:23:24-26720,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1700-20210301-22:23:24-26720,runattr,,,iterationvars,"$0=13, $1=1",
Exponential-capacity-1700-20210301-22:23:24-26720,runattr,,,iterationvarsf,"13,1-",
Exponential-capacity-1700-20210301-22:23:24-26720,runattr,,,measurement,"$0=13, $1=1",
Exponential-capacity-1700-20210301-22:23:24-26720,runattr,,,network,Aerocom,
Exponential-capacity-1700-20210301-22:23:24-26720,runattr,,,processid,26720,
Exponential-capacity-1700-20210301-22:23:24-26720,runattr,,,repetition,0,
Exponential-capacity-1700-20210301-22:23:24-26720,runattr,,,replication,#0,
Exponential-capacity-1700-20210301-22:23:24-26720,runattr,,,resultdir,results,
Exponential-capacity-1700-20210301-22:23:24-26720,runattr,,,runnumber,1700,
Exponential-capacity-1700-20210301-22:23:24-26720,runattr,,,seedset,0,
Exponential-capacity-1700-20210301-22:23:24-26720,param,,,**.t,2s,
Exponential-capacity-1700-20210301-22:23:24-26720,param,,,**.k,13ms,
Exponential-capacity-1700-20210301-22:23:24-26720,param,,,**.X,1s,
Exponential-capacity-1700-20210301-22:23:24-26720,param,,,**.m,12s,
Exponential-capacity-1700-20210301-22:23:24-26720,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-1700-20210301-22:23:24-26720,param,,,**.operationMode,0,
Exponential-capacity-1700-20210301-22:23:24-26720,param,,,**.s,70 byte,
Exponential-capacity-1700-20210301-22:23:24-26720,param,,,**.dimPoolMax,10000,
Exponential-capacity-1700-20210301-22:23:24-26720,param,,,**.dimPoolMin,8000,
Exponential-capacity-1700-20210301-22:23:24-26720,param,,,**.nDL,16,
Exponential-capacity-1700-20210301-22:23:24-26720,param,,,**.nA,1,
Exponential-capacity-1700-20210301-22:23:24-26720,param,,,**.DLMaxCapacity,0,
Exponential-capacity-1700-20210301-22:23:24-26720,param,,,**.trasmitting,false,
Exponential-capacity-1701-20210301-22:23:24-26720,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1701-20210301-22:23:24-26720,runattr,,,datetime,20210301-22:23:24,
Exponential-capacity-1701-20210301-22:23:24-26720,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1701-20210301-22:23:24-26720,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1701-20210301-22:23:24-26720,runattr,,,iterationvars,"$0=13, $1=1",
Exponential-capacity-1701-20210301-22:23:24-26720,runattr,,,iterationvarsf,"13,1-",
Exponential-capacity-1701-20210301-22:23:24-26720,runattr,,,measurement,"$0=13, $1=1",
Exponential-capacity-1701-20210301-22:23:24-26720,runattr,,,network,Aerocom,
Exponential-capacity-1701-20210301-22:23:24-26720,runattr,,,processid,26720,
Exponential-capacity-1701-20210301-22:23:24-26720,runattr,,,repetition,1,
Exponential-capacity-1701-20210301-22:23:24-26720,runattr,,,replication,#1,
Exponential-capacity-1701-20210301-22:23:24-26720,runattr,,,resultdir,results,
Exponential-capacity-1701-20210301-22:23:24-26720,runattr,,,runnumber,1701,
Exponential-capacity-1701-20210301-22:23:24-26720,runattr,,,seedset,1,
Exponential-capacity-1701-20210301-22:23:24-26720,param,,,**.t,2s,
Exponential-capacity-1701-20210301-22:23:24-26720,param,,,**.k,13ms,
Exponential-capacity-1701-20210301-22:23:24-26720,param,,,**.X,1s,
Exponential-capacity-1701-20210301-22:23:24-26720,param,,,**.m,12s,
Exponential-capacity-1701-20210301-22:23:24-26720,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-1701-20210301-22:23:24-26720,param,,,**.operationMode,0,
Exponential-capacity-1701-20210301-22:23:24-26720,param,,,**.s,70 byte,
Exponential-capacity-1701-20210301-22:23:24-26720,param,,,**.dimPoolMax,10000,
Exponential-capacity-1701-20210301-22:23:24-26720,param,,,**.dimPoolMin,8000,
Exponential-capacity-1701-20210301-22:23:24-26720,param,,,**.nDL,16,
Exponential-capacity-1701-20210301-22:23:24-26720,param,,,**.nA,1,
Exponential-capacity-1701-20210301-22:23:24-26720,param,,,**.DLMaxCapacity,0,
Exponential-capacity-1701-20210301-22:23:24-26720,param,,,**.trasmitting,false,
Exponential-capacity-1710-20210301-22:23:24-26725,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1710-20210301-22:23:24-26725,runattr,,,datetime,20210301-22:23:24,
Exponential-capacity-1710-20210301-22:23:24-26725,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1710-20210301-22:23:24-26725,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1710-20210301-22:23:24-26725,runattr,,,iterationvars,"$0=13, $1=1",
Exponential-capacity-1710-20210301-22:23:24-26725,runattr,,,iterationvarsf,"13,1-",
Exponential-capacity-1710-20210301-22:23:24-26725,runattr,,,measurement,"$0=13, $1=1",
Exponential-capacity-1710-20210301-22:23:24-26725,runattr,,,network,Aerocom,
Exponential-capacity-1710-20210301-22:23:24-26725,runattr,,,processid,26725,
Exponential-capacity-1710-20210301-22:23:24-26725,runattr,,,repetition,10,
Exponential-capacity-1710-20210301-22:23:24-26725,runattr,,,replication,#10,
Exponential-capacity-1710-20210301-22:23:24-26725,runattr,,,resultdir,results,
Exponential-capacity-1710-20210301-22:23:24-26725,runattr,,,runnumber,1710,
Exponential-capacity-1710-20210301-22:23:24-26725,runattr,,,seedset,10,
Exponential-capacity-1710-20210301-22:23:24-26725,param,,,**.t,2s,
Exponential-capacity-1710-20210301-22:23:24-26725,param,,,**.k,13ms,
Exponential-capacity-1710-20210301-22:23:24-26725,param,,,**.X,1s,
Exponential-capacity-1710-20210301-22:23:24-26725,param,,,**.m,12s,
Exponential-capacity-1710-20210301-22:23:24-26725,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-1710-20210301-22:23:24-26725,param,,,**.operationMode,0,
Exponential-capacity-1710-20210301-22:23:24-26725,param,,,**.s,70 byte,
Exponential-capacity-1710-20210301-22:23:24-26725,param,,,**.dimPoolMax,10000,
Exponential-capacity-1710-20210301-22:23:24-26725,param,,,**.dimPoolMin,8000,
Exponential-capacity-1710-20210301-22:23:24-26725,param,,,**.nDL,16,
Exponential-capacity-1710-20210301-22:23:24-26725,param,,,**.nA,1,
Exponential-capacity-1710-20210301-22:23:24-26725,param,,,**.DLMaxCapacity,0,
Exponential-capacity-1710-20210301-22:23:24-26725,param,,,**.trasmitting,false,
Exponential-capacity-1711-20210301-22:23:24-26725,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1711-20210301-22:23:24-26725,runattr,,,datetime,20210301-22:23:24,
Exponential-capacity-1711-20210301-22:23:24-26725,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1711-20210301-22:23:24-26725,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1711-20210301-22:23:24-26725,runattr,,,iterationvars,"$0=13, $1=1",
Exponential-capacity-1711-20210301-22:23:24-26725,runattr,,,iterationvarsf,"13,1-",
Exponential-capacity-1711-20210301-22:23:24-26725,runattr,,,measurement,"$0=13, $1=1",
Exponential-capacity-1711-20210301-22:23:24-26725,runattr,,,network,Aerocom,
Exponential-capacity-1711-20210301-22:23:24-26725,runattr,,,processid,26725,
Exponential-capacity-1711-20210301-22:23:24-26725,runattr,,,repetition,11,
Exponential-capacity-1711-20210301-22:23:24-26725,runattr,,,replication,#11,
Exponential-capacity-1711-20210301-22:23:24-26725,runattr,,,resultdir,results,
Exponential-capacity-1711-20210301-22:23:24-26725,runattr,,,runnumber,1711,
Exponential-capacity-1711-20210301-22:23:24-26725,runattr,,,seedset,11,
Exponential-capacity-1711-20210301-22:23:24-26725,param,,,**.t,2s,
Exponential-capacity-1711-20210301-22:23:24-26725,param,,,**.k,13ms,
Exponential-capacity-1711-20210301-22:23:24-26725,param,,,**.X,1s,
Exponential-capacity-1711-20210301-22:23:24-26725,param,,,**.m,12s,
Exponential-capacity-1711-20210301-22:23:24-26725,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-1711-20210301-22:23:24-26725,param,,,**.operationMode,0,
Exponential-capacity-1711-20210301-22:23:24-26725,param,,,**.s,70 byte,
Exponential-capacity-1711-20210301-22:23:24-26725,param,,,**.dimPoolMax,10000,
Exponential-capacity-1711-20210301-22:23:24-26725,param,,,**.dimPoolMin,8000,
Exponential-capacity-1711-20210301-22:23:24-26725,param,,,**.nDL,16,
Exponential-capacity-1711-20210301-22:23:24-26725,param,,,**.nA,1,
Exponential-capacity-1711-20210301-22:23:24-26725,param,,,**.DLMaxCapacity,0,
Exponential-capacity-1711-20210301-22:23:24-26725,param,,,**.trasmitting,false,
Exponential-capacity-1713-20210301-22:23:24-26730,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1713-20210301-22:23:24-26730,runattr,,,datetime,20210301-22:23:24,
Exponential-capacity-1713-20210301-22:23:24-26730,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1713-20210301-22:23:24-26730,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1713-20210301-22:23:24-26730,runattr,,,iterationvars,"$0=13, $1=1",
Exponential-capacity-1713-20210301-22:23:24-26730,runattr,,,iterationvarsf,"13,1-",
Exponential-capacity-1713-20210301-22:23:24-26730,runattr,,,measurement,"$0=13, $1=1",
Exponential-capacity-1713-20210301-22:23:24-26730,runattr,,,network,Aerocom,
Exponential-capacity-1713-20210301-22:23:24-26730,runattr,,,processid,26730,
Exponential-capacity-1713-20210301-22:23:24-26730,runattr,,,repetition,13,
Exponential-capacity-1713-20210301-22:23:24-26730,runattr,,,replication,#13,
Exponential-capacity-1713-20210301-22:23:24-26730,runattr,,,resultdir,results,
Exponential-capacity-1713-20210301-22:23:24-26730,runattr,,,runnumber,1713,
Exponential-capacity-1713-20210301-22:23:24-26730,runattr,,,seedset,13,
Exponential-capacity-1713-20210301-22:23:24-26730,param,,,**.t,2s,
Exponential-capacity-1713-20210301-22:23:24-26730,param,,,**.k,13ms,
Exponential-capacity-1713-20210301-22:23:24-26730,param,,,**.X,1s,
Exponential-capacity-1713-20210301-22:23:24-26730,param,,,**.m,12s,
Exponential-capacity-1713-20210301-22:23:24-26730,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-1713-20210301-22:23:24-26730,param,,,**.operationMode,0,
Exponential-capacity-1713-20210301-22:23:24-26730,param,,,**.s,70 byte,
Exponential-capacity-1713-20210301-22:23:24-26730,param,,,**.dimPoolMax,10000,
Exponential-capacity-1713-20210301-22:23:24-26730,param,,,**.dimPoolMin,8000,
Exponential-capacity-1713-20210301-22:23:24-26730,param,,,**.nDL,16,
Exponential-capacity-1713-20210301-22:23:24-26730,param,,,**.nA,1,
