run,type,module,name,attrname,attrvalue,value
Lognormal-capacity-3100-20210226-11:29:39-12189,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-3100-20210226-11:29:39-12189,runattr,,,datetime,20210226-11:29:39,
Lognormal-capacity-3100-20210226-11:29:39-12189,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-3100-20210226-11:29:39-12189,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-3100-20210226-11:29:39-12189,runattr,,,iterationvars,"$0=50, $1=1.5",
Lognormal-capacity-3100-20210226-11:29:39-12189,runattr,,,iterationvarsf,"50,1.5-",
Lognormal-capacity-3100-20210226-11:29:39-12189,runattr,,,measurement,"$0=50, $1=1.5",
Lognormal-capacity-3100-20210226-11:29:39-12189,runattr,,,network,Aerocom,
Lognormal-capacity-3100-20210226-11:29:39-12189,runattr,,,processid,12189,
Lognormal-capacity-3100-20210226-11:29:39-12189,runattr,,,repetition,0,
Lognormal-capacity-3100-20210226-11:29:39-12189,runattr,,,replication,#0,
Lognormal-capacity-3100-20210226-11:29:39-12189,runattr,,,resultdir,results,
Lognormal-capacity-3100-20210226-11:29:39-12189,runattr,,,runnumber,3100,
Lognormal-capacity-3100-20210226-11:29:39-12189,runattr,,,seedset,0,
Lognormal-capacity-3100-20210226-11:29:39-12189,param,,,**.t,2s,
Lognormal-capacity-3100-20210226-11:29:39-12189,param,,,**.k,50ms,
Lognormal-capacity-3100-20210226-11:29:39-12189,param,,,**.X,0.05s,
Lognormal-capacity-3100-20210226-11:29:39-12189,param,,,**.m,1.5s,
Lognormal-capacity-3100-20210226-11:29:39-12189,param,,,**.tDistribution,"""lognormal""",
Lognormal-capacity-3100-20210226-11:29:39-12189,param,,,**.operationMode,0,
Lognormal-capacity-3100-20210226-11:29:39-12189,param,,,**.s,70 byte,
Lognormal-capacity-3100-20210226-11:29:39-12189,param,,,**.dimPoolMax,10000,
Lognormal-capacity-3100-20210226-11:29:39-12189,param,,,**.dimPoolMin,8000,
Lognormal-capacity-3100-20210226-11:29:39-12189,param,,,**.nDL,16,
Lognormal-capacity-3100-20210226-11:29:39-12189,param,,,**.nA,1,
Lognormal-capacity-3100-20210226-11:29:39-12189,param,,,**.DLMaxCapacity,0,
Lognormal-capacity-3100-20210226-11:29:39-12189,param,,,**.trasmitting,false,
Lognormal-capacity-3101-20210226-11:29:39-12189,runattr,,,configname,Lognormal-capacity,
Lognormal-capacity-3101-20210226-11:29:39-12189,runattr,,,datetime,20210226-11:29:39,
Lognormal-capacity-3101-20210226-11:29:39-12189,runattr,,,experiment,Lognormal-capacity,
Lognormal-capacity-3101-20210226-11:29:39-12189,runattr,,,inifile,../simulations/aerocom.ini,
Lognormal-capacity-3101-20210226-11:29:39-12189,runattr,,,iterationvars,"$0=50, $1=1.5",
