run,type,module,name,attrname,attrvalue,value
Exponential-capacity-1800-20210226-11:25:20-9191,runattr,,,configname,Exponential-capacity,
Exponential-capacity-1800-20210226-11:25:20-9191,runattr,,,datetime,20210226-11:25:20,
Exponential-capacity-1800-20210226-11:25:20-9191,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-1800-20210226-11:25:20-9191,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-1800-20210226-11:25:20-9191,runattr,,,iterationvars,"$0=15, $1=0.5",
Exponential-capacity-1800-20210226-11:25:20-9191,runattr,,,iterationvarsf,"15,0.5-",
Exponential-capacity-1800-20210226-11:25:20-9191,runattr,,,measurement,"$0=15, $1=0.5",
Exponential-capacity-1800-20210226-11:25:20-9191,runattr,,,network,Aerocom,
Exponential-capacity-1800-20210226-11:25:20-9191,runattr,,,processid,9191,
Exponential-capacity-1800-20210226-11:25:20-9191,runattr,,,repetition,0,
Exponential-capacity-1800-20210226-11:25:20-9191,runattr,,,replication,#0,
Exponential-capacity-1800-20210226-11:25:20-9191,runattr,,,resultdir,results,
Exponential-capacity-1800-20210226-11:25:20-9191,runattr,,,runnumber,1800,
Exponential-capacity-1800-20210226-11:25:20-9191,runattr,,,seedset,0,
Exponential-capacity-1800-20210226-11:25:20-9191,param,,,**.t,2s,
Exponential-capacity-1800-20210226-11:25:20-9191,param,,,**.k,15ms,
Exponential-capacity-1800-20210226-11:25:20-9191,param,,,**.X,0.05s,
Exponential-capacity-1800-20210226-11:25:20-9191,param,,,**.m,0.5s,
Exponential-capacity-1800-20210226-11:25:20-9191,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-1800-20210226-11:25:20-9191,param,,,**.operationMode,0,
Exponential-capacity-1800-20210226-11:25:20-9191,param,,,**.s,70 byte,
Exponential-capacity-1800-20210226-11:25:20-9191,param,,,**.dimPoolMax,10000,
Exponential-capacity-1800-20210226-11:25:20-9191,param,,,**.dimPoolMin,8000,
Exponential-capacity-1800-20210226-11:25:20-9191,param,,,**.nDL,16,
Exponential-capacity-1800-20210226-11:25:20-9191,param,,,**.nA,1,
