run,type,module,name,attrname,attrvalue,value
Exponential-capacity-2300-20210226-11:27:49-10841,runattr,,,configname,Exponential-capacity,
Exponential-capacity-2300-20210226-11:27:49-10841,runattr,,,datetime,20210226-11:27:49,
Exponential-capacity-2300-20210226-11:27:49-10841,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-2300-20210226-11:27:49-10841,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-2300-20210226-11:27:49-10841,runattr,,,iterationvars,"$0=15, $1=20",
Exponential-capacity-2300-20210226-11:27:49-10841,runattr,,,iterationvarsf,"15,20-",
Exponential-capacity-2300-20210226-11:27:49-10841,runattr,,,measurement,"$0=15, $1=20",
Exponential-capacity-2300-20210226-11:27:49-10841,runattr,,,network,Aerocom,
Exponential-capacity-2300-20210226-11:27:49-10841,runattr,,,processid,10841,
Exponential-capacity-2300-20210226-11:27:49-10841,runattr,,,repetition,0,
Exponential-capacity-2300-20210226-11:27:49-10841,runattr,,,replication,#0,
Exponential-capacity-2300-20210226-11:27:49-10841,runattr,,,resultdir,results,
Exponential-capacity-2300-20210226-11:27:49-10841,runattr,,,runnumber,2300,
Exponential-capacity-2300-20210226-11:27:49-10841,runattr,,,seedset,0,
Exponential-capacity-2300-20210226-11:27:49-10841,param,,,**.t,2s,
Exponential-capacity-2300-20210226-11:27:49-10841,param,,,**.k,15ms,
Exponential-capacity-2300-20210226-11:27:49-10841,param,,,**.X,0.05s,
Exponential-capacity-2300-20210226-11:27:49-10841,param,,,**.m,20s,
Exponential-capacity-2300-20210226-11:27:49-10841,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-2300-20210226-11:27:49-10841,param,,,**.operationMode,0,
Exponential-capacity-2300-20210226-11:27:49-10841,param,,,**.s,70 byte,
Exponential-capacity-2300-20210226-11:27:49-10841,param,,,**.dimPoolMax,10000,
Exponential-capacity-2300-20210226-11:27:49-10841,param,,,**.dimPoolMin,8000,
Exponential-capacity-2300-20210226-11:27:49-10841,param,,,**.nDL,16,
Exponential-capacity-2300-20210226-11:27:49-10841,param,,,**.nA,1,
Exponential-capacity-2300-20210226-11:27:49-10841,param,,,**.DLMaxCapacity,0,
Exponential-capacity-2300-20210226-11:27:49-10841,param,,,**.trasmitting,false,
Exponential-capacity-2301-20210226-11:27:50-10841,runattr,,,configname,Exponential-capacity,
Exponential-capacity-2301-20210226-11:27:50-10841,runattr,,,datetime,20210226-11:27:50,
Exponential-capacity-2301-20210226-11:27:50-10841,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-2301-20210226-11:27:50-10841,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-2301-20210226-11:27:50-10841,runattr,,,iterationvars,"$0=15, $1=20",
Exponential-capacity-2301-20210226-11:27:50-10841,runattr,,,iterationvarsf,"15,20-",
Exponential-capacity-2301-20210226-11:27:50-10841,runattr,,,measurement,"$0=15, $1=20",
Exponential-capacity-2301-20210226-11:27:50-10841,runattr,,,network,Aerocom,
Exponential-capacity-2301-20210226-11:27:50-10841,runattr,,,processid,10841,
Exponential-capacity-2301-20210226-11:27:50-10841,runattr,,,repetition,1,
Exponential-capacity-2301-20210226-11:27:50-10841,runattr,,,replication,#1,
Exponential-capacity-2301-20210226-11:27:50-10841,runattr,,,resultdir,results,
Exponential-capacity-2301-20210226-11:27:50-10841,runattr,,,runnumber,2301,
Exponential-capacity-2301-20210226-11:27:50-10841,runattr,,,seedset,1,
Exponential-capacity-2301-20210226-11:27:50-10841,param,,,**.t,2s,
Exponential-capacity-2301-20210226-11:27:50-10841,param,,,**.k,15ms,
Exponential-capacity-2301-20210226-11:27:50-10841,param,,,**.X,0.05s,
Exponential-capacity-2301-20210226-11:27:50-10841,param,,,**.m,20s,
Exponential-capacity-2301-20210226-11:27:50-10841,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-2301-20210226-11:27:50-10841,param,,,**.operationMode,0,
Exponential-capacity-2301-20210226-11:27:50-10841,param,,,**.s,70 byte,
