run,type,module,name,attrname,attrvalue,value
Exponential-capacity-300-20210227-18:10:43-16046,runattr,,,configname,Exponential-capacity,
Exponential-capacity-300-20210227-18:10:43-16046,runattr,,,datetime,20210227-18:10:43,
Exponential-capacity-300-20210227-18:10:43-16046,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-300-20210227-18:10:43-16046,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-300-20210227-18:10:43-16046,runattr,,,iterationvars,$0=50,
Exponential-capacity-300-20210227-18:10:43-16046,runattr,,,iterationvarsf,50-,
Exponential-capacity-300-20210227-18:10:43-16046,runattr,,,measurement,$0=50,
Exponential-capacity-300-20210227-18:10:43-16046,runattr,,,network,Aerocom,
Exponential-capacity-300-20210227-18:10:43-16046,runattr,,,processid,16046,
Exponential-capacity-300-20210227-18:10:43-16046,runattr,,,repetition,0,
Exponential-capacity-300-20210227-18:10:43-16046,runattr,,,replication,#0,
Exponential-capacity-300-20210227-18:10:43-16046,runattr,,,resultdir,results,
Exponential-capacity-300-20210227-18:10:43-16046,runattr,,,runnumber,300,
Exponential-capacity-300-20210227-18:10:43-16046,runattr,,,seedset,0,
Exponential-capacity-300-20210227-18:10:43-16046,param,,,**.t,2s,
Exponential-capacity-300-20210227-18:10:43-16046,param,,,**.k,20ms,
Exponential-capacity-300-20210227-18:10:43-16046,param,,,**.X,0.05s,
Exponential-capacity-300-20210227-18:10:43-16046,param,,,**.m,1s,
Exponential-capacity-300-20210227-18:10:43-16046,param,,,**.tDistribution,"""exponential""",
Exponential-capacity-300-20210227-18:10:43-16046,param,,,**.operationMode,0,
Exponential-capacity-300-20210227-18:10:43-16046,param,,,**.s,70 byte,
Exponential-capacity-300-20210227-18:10:43-16046,param,,,**.dimPoolMax,10000,
Exponential-capacity-300-20210227-18:10:43-16046,param,,,**.dimPoolMin,8000,
Exponential-capacity-300-20210227-18:10:43-16046,param,,,**.nDL,50,
Exponential-capacity-300-20210227-18:10:43-16046,param,,,**.nA,1,
Exponential-capacity-300-20210227-18:10:43-16046,param,,,**.DLMaxCapacity,0,
Exponential-capacity-300-20210227-18:10:43-16046,param,,,**.trasmitting,false,
Exponential-capacity-310-20210227-18:10:44-16051,runattr,,,configname,Exponential-capacity,
Exponential-capacity-310-20210227-18:10:44-16051,runattr,,,datetime,20210227-18:10:44,
Exponential-capacity-310-20210227-18:10:44-16051,runattr,,,experiment,Exponential-capacity,
Exponential-capacity-310-20210227-18:10:44-16051,runattr,,,inifile,../simulations/aerocom.ini,
Exponential-capacity-310-20210227-18:10:44-16051,runattr,,,iterationvars,$0=50,
