aircraft,throughput,serviceTime,queueLength
aircraft[0].dataLink[35],0.175,1.8983438398108e-05,0.071428571428571
aircraft[0].dataLink[36],0.335,1.8461995599170748e-05,0.074626865671642
aircraft[0].dataLink[38],0.29,1.7893090359355e-05,0.017241379310345
aircraft[0].dataLink[39],0.535,1.848444342211625e-05,0.037383177570093
aircraft[0].dataLink[40],0.105,1.7726613774707e-05,0.0
aircraft[0].dataLink[41],0.0875,1.7717117750971e-05,0.028571428571429
aircraft[0].dataLink[42],0.4625,1.7875513898321498e-05,0.032432432432432
aircraft[0].dataLink[43],0.215,1.918201764358725e-05,0.093023255813953
aircraft[0].dataLink[44],0.2425,1.82668493200655e-05,0.051546391752577
aircraft[0].dataLink[45],0.1525,1.8820754763205e-05,0.14754098360656
aircraft[0].dataLink[46],0.3075,1.803733167847975e-05,0.032520325203252
aircraft[0].dataLink[47],0.33,1.8307699975783e-05,0.022727272727273
aircraft[0].dataLink[48],0.305,1.785987918699375e-05,0.049180327868852
aircraft[0].dataLink[49],0.1825,1.76218207449825e-05,0.054794520547945
aircraft[0].dataLink[50],0.3025,1.8083947023463748e-05,0.049586776859504
aircraft[0].dataLink[51],0.235,1.879939976201275e-05,0.095744680851064
aircraft[0].dataLink[52],0.0875,1.758656145079825e-05,0.028571428571429
aircraft[0].dataLink[53],0.225,1.783229029856375e-05,0.066666666666667
aircraft[0].dataLink[54],0.1025,1.761779172014625e-05,0.073170731707317
aircraft[0].dataLink[55],0.225,1.788103586073275e-05,0.022222222222222
aircraft[0].dataLink[56],0.255,1.83904080331e-05,0.029411764705882
aircraft[0].dataLink[57],0.105,1.853656825343175e-05,0.023809523809524
aircraft[0].dataLink[58],0.1,1.768047805460875e-05,0.075
aircraft[0].dataLink[59],0.09,1.799198548561075e-05,0.027777777777778
aircraft[0].dataLink[60],0.2975,1.843857174782425e-05,0.058823529411765
aircraft[0].dataLink[61],0.1,1.76100529117325e-05,0.075
aircraft[0].dataLink[62],0.3775,1.8115718169977e-05,0.079470198675497
aircraft[0].dataLink[63],0.255,1.78981240602285e-05,0.0098039215686275
aircraft[0].dataLink[64],0.105,1.78616040680355e-05,0.023809523809524
