aircraft,throughput,serviceTime,queueLength
aircraft[0].dataLink[22],0.6275,1.776569749969625e-05,0.075697211155378
aircraft[0].dataLink[23],0.975,1.77443776455365e-05,0.079487179487179
aircraft[0].dataLink[24],0.9275,1.77545892957485e-05,0.075471698113208
aircraft[0].dataLink[25],0.3775,1.775791095790725e-05,0.026490066225166
aircraft[0].dataLink[26],1.0275,1.773618603595625e-05,0.055961070559611
aircraft[0].dataLink[27],1.6425,1.769576876016125e-05,0.079147640791476
aircraft[0].dataLink[28],0.305,1.778917741219675e-05,0.065573770491803
aircraft[0].dataLink[29],1.0525,1.7806079674855e-05,0.061757719714964
aircraft[0].dataLink[30],0.76,1.773011124940175e-05,0.046052631578947
aircraft[0].dataLink[31],0.5975,1.7756935899092e-05,0.071129707112971
aircraft[0].dataLink[32],0.7375,1.77357587662325e-05,0.057627118644068
aircraft[0].dataLink[33],0.9875,1.7711929423789e-05,0.058227848101266
aircraft[0].dataLink[34],0.5725,1.7822305607975e-05,0.10043668122271
aircraft[0].dataLink[35],0.5525,1.77856275966575e-05,0.090497737556561
aircraft[0].dataLink[36],0.49,1.775811290604575e-05,0.12244897959184
aircraft[0].dataLink[37],0.6575,1.78215789076935e-05,0.03041825095057
aircraft[0].dataLink[38],0.5125,1.7779609959132e-05,0.058536585365854
aircraft[0].dataLink[39],0.6575,1.777243220801525e-05,0.053231939163498
aircraft[0].dataLink[40],1.275,1.773496923619275e-05,0.082352941176471
aircraft[0].dataLink[41],0.46,1.7751349425567e-05,0.032608695652174
aircraft[0].dataLink[42],0.945,1.7762818979622e-05,0.058201058201058
aircraft[0].dataLink[43],0.9825,1.770866736836325e-05,0.05852417302799
aircraft[0].dataLink[44],0.7875,1.776614570774175e-05,0.085714285714286
aircraft[0].dataLink[45],0.505,1.76667040618695e-05,0.13366336633663
aircraft[0].dataLink[46],0.8825,1.7767797928443752e-05,0.059490084985836
aircraft[0].dataLink[47],0.7975,1.772481122563575e-05,0.081504702194357
aircraft[0].dataLink[48],0.875,1.772804571433625e-05,0.065714285714286
aircraft[0].dataLink[49],0.7975,1.772735607454825e-05,0.065830721003135
aircraft[0].dataLink[0],1.0975,1.77503317233735e-05,0.093394077448747
aircraft[0].dataLink[1],0.7675,1.777298258914075e-05,0.0814332247557
aircraft[0].dataLink[2],1.28,1.771536786395725e-05,0.052734375
aircraft[0].dataLink[3],0.9825,1.773107540050375e-05,0.12722646310433
aircraft[0].dataLink[4],0.91,1.77248470804995e-05,0.041208791208791
aircraft[0].dataLink[5],1.3325,1.770487093782225e-05,0.11069418386492
aircraft[0].dataLink[6],0.91,1.774708696030175e-05,0.13461538461538
aircraft[0].dataLink[7],0.5325,1.7737582357300752e-05,0.084507042253521
aircraft[0].dataLink[8],1.0575,1.7754108356865e-05,0.054373522458629
aircraft[0].dataLink[9],1.025,1.76997782601465e-05,0.048780487804878
aircraft[0].dataLink[10],0.7075,1.7730097520322e-05,0.045936395759717
aircraft[0].dataLink[11],0.415,1.77931774293535e-05,0.078313253012048
aircraft[0].dataLink[12],0.8225,1.7776916398969e-05,0.09726443768997
aircraft[0].dataLink[13],0.72,1.7729220905278e-05,0.027777777777778
aircraft[0].dataLink[14],0.5775,1.772673713154e-05,0.073593073593074
aircraft[0].dataLink[15],0.8225,1.775473151976625e-05,0.11246200607903
aircraft[0].dataLink[16],0.6975,1.768387396731825e-05,0.053763440860215
aircraft[0].dataLink[17],0.645,1.7788094207621e-05,0.034883720930233
aircraft[0].dataLink[18],0.79,1.7748996587307748e-05,0.056962025316456
aircraft[0].dataLink[19],1.0475,1.771616069611025e-05,0.069212410501193
aircraft[0].dataLink[20],0.4175,1.775132307787625e-05,0.11377245508982
aircraft[0].dataLink[21],0.895,1.7816207008803752e-05,0.11731843575419
aircraft[0].dataLink[22],0.735,1.771070193484e-05,0.095238095238095
aircraft[0].dataLink[23],0.8975,1.7702141298805502e-05,0.047353760445682
aircraft[0].dataLink[24],1.3025,1.7777139146526e-05,0.049904030710173
aircraft[0].dataLink[25],0.5875,1.77620462511745e-05,0.085106382978723
aircraft[0].dataLink[26],0.5575,1.777385668354525e-05,0.062780269058296
aircraft[0].dataLink[27],1.205,1.775189380027425e-05,0.089211618257261
aircraft[0].dataLink[28],0.5625,1.7765104542443e-05,0.075555555555556
aircraft[0].dataLink[29],0.42,1.77501097261135e-05,0.017857142857143
aircraft[0].dataLink[30],1.04,1.7683525201799e-05,0.060096153846154
aircraft[0].dataLink[31],0.915,1.785526101697775e-05,0.073770491803279
aircraft[0].dataLink[32],0.8925,1.77942365142495e-05,0.081232492997199
aircraft[0].dataLink[33],0.605,1.777451894144525e-05,0.057851239669421
aircraft[0].dataLink[34],1.075,1.77474413333975e-05,0.072093023255814
aircraft[0].dataLink[35],0.705,1.77408299690725e-05,0.081560283687943
aircraft[0].dataLink[36],0.39,1.77854520231595e-05,0.044871794871795
aircraft[0].dataLink[37],0.9125,1.77513335844045e-05,0.052054794520548
aircraft[0].dataLink[38],1.3625,1.76809032837335e-05,0.053211009174312
aircraft[0].dataLink[39],0.42,1.7792001608507498e-05,0.041666666666667
aircraft[0].dataLink[40],0.5325,1.771601108089275e-05,0.070422535211268
aircraft[0].dataLink[41],0.5975,1.7725795511106252e-05,0.03347280334728
aircraft[0].dataLink[42],0.515,1.778481471601375e-05,0.11650485436893
aircraft[0].dataLink[43],0.515,1.77613416607775e-05,0.04368932038835
aircraft[0].dataLink[44],0.815,1.777268980692075e-05,0.076687116564417
aircraft[0].dataLink[45],0.99,1.7665667554808e-05,0.037878787878788
aircraft[0].dataLink[46],0.2525,1.7789739131525e-05,0.059405940594059
aircraft[0].dataLink[47],0.505,1.772689575881325e-05,0.054455445544554
aircraft[0].dataLink[48],0.64,1.77358871118205e-05,0.0234375
aircraft[0].dataLink[49],0.705,1.777695788405525e-05,0.074468085106383
aircraft[0].dataLink[0],0.86,1.776299787432875e-05,0.061046511627907
aircraft[0].dataLink[1],1.0575,1.777923135993125e-05,0.11820330969267
aircraft[0].dataLink[2],0.6025,1.777151112084075e-05,0.062240663900415
aircraft[0].dataLink[3],0.545,1.7790140936412498e-05,0.073394495412844
aircraft[0].dataLink[4],0.67,1.773928236904525e-05,0.1044776119403
aircraft[0].dataLink[5],0.425,1.77749592098965e-05,0.023529411764706
aircraft[0].dataLink[6],0.5225,1.774001482376925e-05,0.047846889952153
aircraft[0].dataLink[7],0.88,1.766245245665675e-05,0.036931818181818
aircraft[0].dataLink[8],0.8025,1.7676512689324498e-05,0.071651090342679
aircraft[0].dataLink[9],1.0375,1.77282326150505e-05,0.055421686746988
aircraft[0].dataLink[10],0.8225,1.776264967531925e-05,0.066869300911854
aircraft[0].dataLink[11],0.5825,1.782402393803975e-05,0.060085836909871
aircraft[0].dataLink[12],0.76,1.77136094554995e-05,0.055921052631579
aircraft[0].dataLink[13],0.8975,1.7770554312142002e-05,0.12534818941504
aircraft[0].dataLink[14],0.8,1.76952975080975e-05,0.04375
aircraft[0].dataLink[15],0.5525,1.77548586272925e-05,0.058823529411765
aircraft[0].dataLink[16],0.9525,1.7670249712577e-05,0.049868766404199
aircraft[0].dataLink[17],0.57,1.77655465247345e-05,0.052631578947368
aircraft[0].dataLink[18],0.645,1.777862169345325e-05,0.054263565891473
aircraft[0].dataLink[19],0.3625,1.7789526015512e-05,0.041379310344828
aircraft[0].dataLink[20],0.45,1.769715684348425e-05,0.2
aircraft[0].dataLink[21],0.37,1.7749413750305002e-05,0.060810810810811
aircraft[0].dataLink[22],0.6725,1.772399123016525e-05,0.033457249070632
aircraft[0].dataLink[23],0.595,1.776819604255725e-05,0.058823529411765
aircraft[0].dataLink[24],0.99,1.7750762169538248e-05,0.032828282828283
aircraft[0].dataLink[25],0.615,1.7768208496277e-05,0.10162601626016
aircraft[0].dataLink[26],0.585,1.77915867384915e-05,0.081196581196581
aircraft[0].dataLink[27],0.3725,1.780858797406225e-05,0.067114093959732
aircraft[0].dataLink[28],1.4675,1.772606263730725e-05,0.054514480408859
aircraft[0].dataLink[29],1.03,1.775681889756575e-05,0.063106796116505
aircraft[0].dataLink[30],0.9,1.773706055007825e-05,0.075
aircraft[0].dataLink[31],0.7925,1.773767105123175e-05,0.075709779179811
aircraft[0].dataLink[32],1.3925,1.773395601984125e-05,0.057450628366248
aircraft[0].dataLink[33],1.16,1.7740652005848498e-05,0.073275862068966
aircraft[0].dataLink[34],0.3825,1.7820419790881e-05,0.07843137254902
aircraft[0].dataLink[35],0.8875,1.7749621827781e-05,0.053521126760563
aircraft[0].dataLink[36],0.51,1.7720756252891252e-05,0.044117647058824
aircraft[0].dataLink[37],0.545,1.774674060027825e-05,0.027522935779817
aircraft[0].dataLink[38],0.695,1.77664449897895e-05,0.050359712230216
aircraft[0].dataLink[39],1.295,1.7741902250465e-05,0.071428571428571
aircraft[0].dataLink[40],1.2125,1.76963593912935e-05,0.05360824742268
aircraft[0].dataLink[41],0.6125,1.770688695073575e-05,0.077551020408163
aircraft[0].dataLink[42],1.1875,1.772023198404575e-05,0.063157894736842
aircraft[0].dataLink[43],1.04,1.770573120947125e-05,0.098557692307692
aircraft[0].dataLink[44],0.7675,1.772445991312325e-05,0.035830618892508
aircraft[0].dataLink[45],1.02,1.773438062104825e-05,0.024509803921569
aircraft[0].dataLink[46],0.5,1.7728479244937e-05,0.075
aircraft[0].dataLink[47],0.665,1.781959449131675e-05,0.086466165413534
aircraft[0].dataLink[48],1.02,1.77379630540225e-05,0.04656862745098
aircraft[0].dataLink[49],1.0325,1.7719059002214e-05,0.084745762711864
aircraft[0].dataLink[0],0.6375,1.7747463937389e-05,0.070588235294118
aircraft[0].dataLink[1],0.55,1.772895384052025e-05,0.1
aircraft[0].dataLink[2],0.6125,1.772792172531625e-05,0.16326530612245
aircraft[0].dataLink[3],0.63,1.773397538825025e-05,0.035714285714286
aircraft[0].dataLink[4],0.7425,1.768639791846675e-05,0.090909090909091
aircraft[0].dataLink[5],0.615,1.769892927961925e-05,0.085365853658537
aircraft[0].dataLink[6],0.4775,1.772806082399125e-05,0.078534031413613
aircraft[0].dataLink[7],0.3575,1.77552797627195e-05,0.048951048951049
aircraft[0].dataLink[8],0.695,1.772367446937925e-05,0.08273381294964
aircraft[0].dataLink[9],0.4925,1.770338482054675e-05,0.10659898477157
aircraft[0].dataLink[10],0.8525,1.775743141293e-05,0.070381231671554
aircraft[0].dataLink[11],0.575,1.7847645023356498e-05,0.082608695652174
aircraft[0].dataLink[12],0.825,1.7665281346294e-05,0.039393939393939
aircraft[0].dataLink[13],0.6175,1.771304098999625e-05,0.036437246963563
aircraft[0].dataLink[14],0.79,1.771045223642675e-05,0.085443037974684
aircraft[0].dataLink[15],0.7325,1.771644971858725e-05,0.071672354948805
aircraft[0].dataLink[16],0.66,1.7732375594194e-05,0.083333333333333
aircraft[0].dataLink[17],1.0375,1.769362269649575e-05,0.065060240963855
aircraft[0].dataLink[18],1.06,1.7737026322353998e-05,0.058962264150943
aircraft[0].dataLink[19],0.7025,1.77573585286645e-05,0.04982206405694
aircraft[0].dataLink[20],0.38,1.7773050988315252e-05,0.039473684210526
aircraft[0].dataLink[21],0.5825,1.7790076280554e-05,0.11587982832618
aircraft[0].dataLink[22],1.18,1.7734179248296002e-05,0.093220338983051
aircraft[0].dataLink[23],0.605,1.77119722917155e-05,0.082644628099174
aircraft[0].dataLink[24],0.9025,1.772363940534175e-05,0.038781163434903
aircraft[0].dataLink[25],0.5975,1.7767648596288e-05,0.0418410041841
aircraft[0].dataLink[26],1.13,1.7724631107322e-05,0.055309734513274
aircraft[0].dataLink[27],0.805,1.775293504964325e-05,0.10248447204969
aircraft[0].dataLink[28],0.68,1.7700425033559248e-05,0.040441176470588
aircraft[0].dataLink[29],0.4675,1.7723646783044e-05,0.064171122994652
aircraft[0].dataLink[30],0.7,1.7732365574405748e-05,0.11071428571429
aircraft[0].dataLink[31],1.095,1.772091850759325e-05,0.061643835616438
aircraft[0].dataLink[32],1.115,1.77143051505805e-05,0.051569506726457
aircraft[0].dataLink[33],0.4925,1.773211381551325e-05,0.086294416243655
aircraft[0].dataLink[34],0.475,1.774908100076925e-05,0.063157894736842
aircraft[0].dataLink[35],0.8425,1.7776024419735e-05,0.032640949554896
aircraft[0].dataLink[36],0.8475,1.77415092311475e-05,0.032448377581121
aircraft[0].dataLink[37],0.655,1.7745244104402e-05,0.053435114503817
aircraft[0].dataLink[38],0.935,1.773069371647675e-05,0.042780748663102
aircraft[0].dataLink[39],1.0075,1.7714773681968748e-05,0.096774193548387
aircraft[0].dataLink[40],0.975,1.77275786291255e-05,0.069230769230769
aircraft[0].dataLink[41],0.87,1.772708794831025e-05,0.13218390804598
aircraft[0].dataLink[42],1.12,1.7678152451689e-05,0.058035714285714
aircraft[0].dataLink[43],1.455,1.771833806752525e-05,0.051546391752577
aircraft[0].dataLink[44],1.1875,1.775576316479275e-05,0.075789473684211
aircraft[0].dataLink[45],0.8625,1.7699073541677e-05,0.069565217391304
aircraft[0].dataLink[46],1.0625,1.7678456840297e-05,0.070588235294118
aircraft[0].dataLink[47],0.58,1.7758178387970497e-05,0.012931034482759
aircraft[0].dataLink[48],1.085,1.7701095148653498e-05,0.050691244239631
aircraft[0].dataLink[49],0.79,1.771668798067925e-05,0.05379746835443
aircraft[0].dataLink[0],1.0325,1.7766212670846e-05,0.089588377723971
aircraft[0].dataLink[1],0.8025,1.77254620441735e-05,0.065420560747664
aircraft[0].dataLink[2],0.8825,1.770747735359225e-05,0.048158640226629
aircraft[0].dataLink[3],0.62,1.779497436451775e-05,0.040322580645161
aircraft[0].dataLink[4],0.77,1.778590542702575e-05,0.087662337662338
aircraft[0].dataLink[5],0.7125,1.7726639830687252e-05,0.063157894736842
aircraft[0].dataLink[6],0.8325,1.771122462128975e-05,0.093093093093093
aircraft[0].dataLink[7],0.7175,1.7801071391999e-05,0.069686411149826
aircraft[0].dataLink[8],0.2375,1.773264951561475e-05,0.073684210526316
aircraft[0].dataLink[9],0.8325,1.776171979688275e-05,0.066066066066066
aircraft[0].dataLink[10],0.6725,1.7695121101734e-05,0.059479553903346
aircraft[0].dataLink[11],1.05,1.7727662478569752e-05,0.052380952380952
aircraft[0].dataLink[12],0.865,1.7669388653868752e-05,0.054913294797688
aircraft[0].dataLink[13],1.04,1.77030957508145e-05,0.096153846153846
aircraft[0].dataLink[14],0.7675,1.769450552819725e-05,0.087947882736156
aircraft[0].dataLink[15],1.13,1.770492281388125e-05,0.088495575221239
aircraft[0].dataLink[16],0.7,1.773551518388075e-05,0.021428571428571
aircraft[0].dataLink[17],0.86,1.778873754825475e-05,0.052325581395349
aircraft[0].dataLink[18],1.3275,1.7694504036537e-05,0.11676082862524
aircraft[0].dataLink[19],1.1075,1.77317681246705e-05,0.047404063205418
aircraft[0].dataLink[20],1.115,1.7691042756832e-05,0.087443946188341
aircraft[0].dataLink[21],0.7275,1.771077174693575e-05,0.079037800687285
aircraft[0].dataLink[22],0.7775,1.771315881045975e-05,0.045016077170418
aircraft[0].dataLink[23],0.6125,1.78037476498815e-05,0.073469387755102
aircraft[0].dataLink[24],0.35,1.782709616131975e-05,0.042857142857143
aircraft[0].dataLink[25],0.62,1.77069438666025e-05,0.080645161290323
aircraft[0].dataLink[26],0.8575,1.77182135397115e-05,0.067055393586006
aircraft[0].dataLink[27],0.52,1.77985202019235e-05,0.028846153846154
aircraft[0].dataLink[28],0.3475,1.776776357781275e-05,0.064748201438849
aircraft[0].dataLink[29],0.8225,1.77502637392765e-05,0.060790273556231
aircraft[0].dataLink[30],0.39,1.77416305540025e-05,0.051282051282051
aircraft[0].dataLink[31],0.79,1.77937050555555e-05,0.044303797468354
aircraft[0].dataLink[32],1.3325,1.76836255686535e-05,0.078799249530957
aircraft[0].dataLink[33],0.76,1.77592354982945e-05,0.052631578947368
aircraft[0].dataLink[34],0.9625,1.766851574691825e-05,0.096103896103896
aircraft[0].dataLink[35],0.3425,1.7778165667795002e-05,0.15328467153285
aircraft[0].dataLink[36],1.47,1.7671587612581e-05,0.078231292517007
aircraft[0].dataLink[37],0.3175,1.779889021828375e-05,0.094488188976378
aircraft[0].dataLink[38],0.74,1.777609803047225e-05,0.087837837837838
aircraft[0].dataLink[39],0.5275,1.770276234663225e-05,0.075829383886256
aircraft[0].dataLink[40],0.7375,1.775727930230875e-05,0.050847457627119
aircraft[0].dataLink[41],1.1725,1.7658422794551752e-05,0.049040511727079
aircraft[0].dataLink[42],1.2425,1.776287115915325e-05,0.076458752515091
aircraft[0].dataLink[43],0.8375,1.7764124744852e-05,0.041791044776119
aircraft[0].dataLink[44],0.43,1.77819076625485e-05,0.034883720930233
aircraft[0].dataLink[45],0.835,1.7717900251196e-05,0.095808383233533
aircraft[0].dataLink[46],0.6425,1.770517002395125e-05,0.054474708171206
aircraft[0].dataLink[47],0.59,1.779527022186975e-05,0.080508474576271
aircraft[0].dataLink[48],0.6525,1.7769205951702248e-05,0.061302681992337
aircraft[0].dataLink[49],1.175,1.76468276127435e-05,0.074468085106383
aircraft[0].dataLink[0],0.4075,1.774615889502075e-05,0.061349693251534
aircraft[0].dataLink[1],1.2,1.7710904703385752e-05,0.097916666666667
aircraft[0].dataLink[2],1.1775,1.7709157146815752e-05,0.061571125265393
aircraft[0].dataLink[3],0.805,1.775504030624375e-05,0.049689440993789
aircraft[0].dataLink[4],1.6175,1.7737562711341502e-05,0.058732612055641
aircraft[0].dataLink[5],1.15,1.7743564573639998e-05,0.054347826086957
aircraft[0].dataLink[6],0.42,1.78417605733995e-05,0.029761904761905
aircraft[0].dataLink[7],0.755,1.76852807518735e-05,0.056291390728477
aircraft[0].dataLink[8],0.6125,1.77317229842805e-05,0.069387755102041
aircraft[0].dataLink[9],0.96,1.7718189774098748e-05,0.072916666666667
aircraft[0].dataLink[10],0.7,1.7707496665461e-05,0.046428571428571
aircraft[0].dataLink[11],0.505,1.7689362797844002e-05,0.044554455445545
aircraft[0].dataLink[12],0.575,1.7746257412842502e-05,0.073913043478261
aircraft[0].dataLink[13],0.9675,1.77644416569755e-05,0.087855297157623
aircraft[0].dataLink[14],0.5625,1.778651696774175e-05,0.04
aircraft[0].dataLink[15],0.9825,1.7680409625417502e-05,0.045801526717557
aircraft[0].dataLink[16],1.215,1.770125614668875e-05,0.047325102880658
aircraft[0].dataLink[17],0.7825,1.7696634137149002e-05,0.095846645367412
aircraft[0].dataLink[18],0.8325,1.7709712624956752e-05,0.11711711711712
aircraft[0].dataLink[19],0.465,1.774088348498975e-05,0.026881720430108
