count,mean,std,min,25%,50%,75%,95%,max,name,ci95_l,ci95_h,ci99_l,ci99_h
1000.0,8997.07802796578,52.350327142665634,8842.8640267607,8960.867921776124,8997.6820536752,9032.361205270425,9083.54903707969,9143.3047049371,actualCapacity,8993.833321073274,9000.322734858284,8992.806934199114,9001.349121732444
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meanMalus,0.0,0.0,0.0,0.0
1000.0,0.03209741940315192,0.0027815133672801653,0.023951017468035,0.030125169235916002,0.0319779283518835,0.0337627826963305,0.03694245712437965,0.04216921290092,queueLength,0.03192501941852884,0.03226981938777499,0.031870484729515425,0.03232435407678841
1000.0,11141.002,104.69630037069749,10791.0,11073.0,11141.0,11211.0,11316.15,11423.0,receivedPackets,11134.512856073416,11147.491143926585,11132.460167688476,11149.543832311525
1000.0,0.008925788178593786,7.087300007226977e-05,0.008694427581898,0.0088787724796128,0.0089276828723765,0.008973210560644849,0.009036055380493265,0.0091549521772551,responseTime,0.008921395424538969,0.008930180932648604,0.008920005879888974,0.008931570477298598
16000.0,696.312625,2697.0183707932697,0.0,0.0,0.0,0.0,11053.0,11423.0,sentPackets,654.5218923791859,738.1033576208141,641.3023749175,751.3228750825001
1000.0,0.0078017298437000095,4.564934781778519e-05,0.007674746479218,0.0077714237838822,0.00780073485015505,0.007833545564233374,0.007879278727605426,0.0079415241731573,serviceTime,0.0077989004678090225,0.007804559219590996,0.007798005461149629,0.00780545422625039
1000.0,0.0011240537000446406,3.923642939358164e-05,0.0010100021376247,0.0010967583459622749,0.0011244467978590998,0.001148678524740975,0.001187908466222495,0.0012459360032194,waitingTime,0.001121621800955573,0.0011264855991337081,0.0011208525267539292,0.001127254873335352
