"responseTime:vector Aerocom.aircraft[0].linkSelector ($0=1.5, #0 - Exponential-capacity-1-20210214-16:39:40-1368)",,,,
10.50790692,0.502661357,,,
10.51580939,0.468409666,,,
10.52370828,0.460572477,,Sum,1044.66743
10.53160361,0.407642375,,,
10.53949538,0.349096251,,,
10.5473827,0.339966238,,,
10.55526647,0.18409285,,,
10.5631467,0.163577863,,,
10.57102337,0.157153488,,,
10.57889561,0.094474513,,,
10.58676432,0.059423569,,,
10.59462949,0.042071547,,,
10.60524735,0.00785987,,,
10.71838056,0.007806401,,,
10.76082163,0.007786429,,,
10.81173125,0.007763114,,,
10.82434623,0.007757092,,,
10.93537034,0.007705856,,,
11.50754229,0.427263724,,,
11.51508783,0.377828869,,,
11.52263663,0.355746465,,,
11.5301895,0.333480365,,,
11.53774563,0.247363502,,,
11.54530503,0.062772568,,,
11.55286769,0.010223302,,,
11.56043444,0.011613719,,,
11.57404421,0.007572479,,,
11.6469197,0.007607042,,,
11.73100486,0.007646095,,,
11.75755353,0.007658643,,,
11.78281622,0.007670392,,,
11.83910731,0.007697383,,,
11.9456334,0.007748506,,,
11.96001165,0.007756233,,,
12.00355913,0.007776914,,,
12.50710444,0.49253528,,,
12.51422043,0.392909749,,,
12.52134801,0.23181881,,,
12.52848722,0.179988878,,,
12.53563811,0.142746691,,,
12.5428007,0.085313818,,,
12.54997504,0.03859641,,,
12.55716116,0.010992558,,,
12.59150461,0.007242628,,,
12.74804936,0.007513954,,,
12.76117568,0.007537418,,,
12.81291004,0.007631923,,,
12.83807246,0.007678806,,,
12.86566762,0.00770416,,,
12.91385317,0.007667032,,,
12.96043737,0.007631091,,,
12.99261773,0.007606215,,,
13.00021816,0.014237661,,,
13.51078754,0.493050655,,,
13.51801149,0.482328237,,,
13.52524663,0.426611203,,,
13.53249676,0.379895323,,,
13.53976194,0.370177265,,,
13.54704223,0.360327575,,,
13.55433769,0.343441257,,,
13.5616484,0.302633209,,,
13.56897441,0.240810256,,,
13.57631578,0.220153577,,,
13.58367259,0.122138001,,,
13.59104489,0.122231604,,,
13.59843353,0.124192891,,,
13.6058378,0.113885958,,,
13.61325777,0.116459791,,,
13.6206943,0.081701891,,,
13.62814666,0.067302849,,,
13.63561571,0.030085451,,,
13.65316537,0.007507508,,,
13.69596476,0.007602911,,,
13.70358505,0.013513032,,,
13.75075217,0.007729682,,,
13.92458757,0.007938308,,,
13.97739087,0.007949126,,,
13.99675098,0.007952738,,,
14.02498693,0.007958163,,,
14.03749282,0.007959973,,,
14.1509463,0.007981756,,,
14.15892988,0.008350651,,,
14.181476,0.007988132,,,
14.18946505,0.010861145,,,
14.2152215,0.007994518,,,
14.42215236,0.008034894,,,
14.53341936,0.008056163,,,
14.54850044,0.008058945,,,
14.63056206,0.008075681,,,
14.66907336,0.008083141,,,
14.72993649,0.008095293,,,
14.75964578,0.008100914,,,
14.76774857,0.010923072,,,
14.77585324,0.013783646,,,
14.89610379,0.008070095,,,
14.91780529,0.008054309,,,
14.98039143,0.00801007,,,
15.01877021,0.014715723,,,
15.35008197,0.007757952,,,
15.44200888,0.007698229,,,
15.45009731,0.007693153,,,
15.56753,0.007616975,,,
15.66876215,0.007553685,,,
15.67631095,0.013188337,,,
15.68385486,0.011865975,,,
15.71500924,0.007524454,,,
15.76277855,0.007495449,,,
15.77189987,0.007489835,,,
15.7793849,0.00836568,,,
15.85398903,0.007478632,,,
15.94819988,0.007493042,,,
16.50757822,0.466772056,,,
16.51515808,0.39201596,,,
16.52273876,0.373096496,,,
16.53032108,0.33858477,,,
16.53790422,0.338628364,,,
16.54548819,0.320068827,,,
16.5530738,0.325965097,,,
16.56066023,0.329967759,,,
16.5682483,0.135063493,,,
16.5758372,0.082880463,,,
16.58342775,0.067107379,,,
16.59101912,0.044483793,,,
16.59861131,0.024833128,,,
16.6453945,0.007599609,,,
16.65299576,0.012605241,,,
16.7486453,0.007616146,,,
16.77139421,0.007619462,,,
16.95692138,0.007648601,,,
16.96457081,0.01445965,,,
17.50773652,0.460796491,,,
17.51547817,0.455421676,,,
17.52322581,0.462580162,,,
17.53097947,0.397944114,,,
17.53873828,0.383390284,,,
17.54650312,0.246924533,,,
17.55427313,0.189229623,,,
17.56204918,0.127691105,,,
17.56983128,0.126058457,,,
17.57761857,0.113115126,,,
17.58541194,0.084101935,,,
17.59321051,0.058277483,,,
17.60101517,0.063288641,,,
17.60882593,0.050400452,,,
17.61664192,0.04705948,,,
17.62446402,0.044990108,,,
17.63229225,0.051883561,,,
17.64012573,0.050341096,,,
17.67656602,0.007860752,,,
17.7077198,0.007884659,,,
17.72040486,0.00789444,,,
17.82428555,0.007973573,,,
17.84548479,0.007989955,,,
17.98982577,0.008103728,,,
18.50822562,0.39489263,,,
18.51644737,0.356257446,,,
18.52466623,0.303536462,,,
18.53288122,0.266353259,,,
18.54109333,0.272947526,,,
18.54930255,0.204615183,,,
18.55750792,0.203822684,,,
18.5657104,0.17736518,,,
18.57390904,0.136989713,,,
18.5821048,0.14260133,,,
18.59029769,0.107748032,,,
18.59848674,0.055888536,,,
18.60667292,0.05049131,,,
18.80824479,0.008106543,,,
18.94425905,0.008053382,,,
18.95980188,0.008047827,,,
19.0073749,0.008029365,,,
19.50738708,0.45121172,,,
19.51473925,0.420209906,,,
19.5220576,0.327669656,,,
19.52934244,0.290385564,,,
19.53659407,0.228153343,,,
19.5438128,0.169882801,,,
19.55099965,0.010172943,,,
19.56671454,0.007193505,,,
19.60717017,0.007250129,,,
19.63259965,0.007286354,,,
19.64455402,0.007303078,,,
19.65634705,0.007319879,,,
19.66894539,0.007338295,,,
19.67926164,0.007352941,,,
19.69162319,0.007371525,,,
19.83629352,0.007588076,,,
19.878508,0.007653619,,,
19.94588315,0.007761393,,,
19.97601559,0.007809885,,,
20.51580255,0.513884614,,,
20.52423425,0.346592383,,,
20.53267103,0.342128529,,,
20.5411129,0.293513506,,,
20.54955987,0.287285088,,,
20.55801091,0.291278418,,,
20.56646706,0.296745519,,,
20.57492832,0.30230316,,,
20.5833947,0.282274658,,,
20.59186517,0.257289446,,,
20.60034078,0.247081559,,,
20.60882151,0.149128791,,,
20.61730739,0.098021763,,,
20.71516319,0.008542836,,,
20.73889758,0.008556411,,,
20.78699789,0.008584744,,,
20.7969026,0.008591065,,,
20.83602359,0.008613264,,,
20.84464215,0.015982414,,,
20.9337497,0.008671952,,,
20.94242703,0.013868396,,,
21.00529826,0.008643042,,,
21.06210637,0.008574228,,,
21.09462922,0.008535544,,,
21.12482201,0.008499271,,,
21.18127324,0.008432719,,,
21.21968476,0.008388256,,,
21.26633484,0.008335318,,,
21.37969882,0.008207293,,,
21.44234028,0.008138589,,,
21.67407875,0.00789444,,,
21.70574333,0.007862518,,,
21.71795554,0.007850174,,,
21.74836649,0.007819482,,,
21.80270793,0.007765698,,,
21.92102673,0.007638586,,,
21.93629034,0.007621951,,,
21.943904,0.007855811,,,
21.95150856,0.014417012,,,
21.95910487,0.008995752,,,
22.51265429,0.491525998,,,
22.52000801,0.392201547,,,
22.52736017,0.380269331,,,
22.53471003,0.270226996,,,
22.54205757,0.253392615,,,
22.54940279,0.208845337,,,
22.55674571,0.171813155,,,
22.56408708,0.159525877,,,
22.56944621,0.075977837,,,
22.57142614,0.041289392,,,
22.58704642,0.007334451,,,
22.59437856,0.01466383,,,
22.69005964,0.00730384,,,
22.70874247,0.007298509,,,
22.72471664,0.007293946,,,
22.75241683,0.007285595,,,
22.83238013,0.007262918,,,
22.9406368,0.007231405,,,
22.9509012,0.007228418,,,
23.18124208,0.180616416,,,
23.18840394,0.03511904,,,
23.1955636,0.01182647,,,
23.24903711,0.007144315,,,
23.28205352,0.007135576,,,
23.29418581,0.007131941,,,
23.37193279,0.007145774,,,
23.51922678,0.007215751,,,
23.53226549,0.007222452,,,
23.59792232,0.007253886,,,
23.7041119,0.007306127,,,
23.71876634,0.007312996,,,
23.73759699,0.007322176,,,
23.74959929,0.007328308,,,
23.90753317,0.007407407,,,
23.94406263,0.00742548,,,
23.97598863,0.007442058,,,
23.98343465,0.013588187,,,
